ecotype,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
7568,10.7410150458333,22.170366575,47.7140229625265,923.075541587405,31.481573,-14.983523,46.465096,14.9074117666667,0.167081333333334,21.7662456666667,-0.9431805,1000.477144,114.392624,54.956005,21.4495382420285,302.810149,193.190381,296.833395,195.757705
7717,11.0707264225,27.374587155,51.7057793748079,923.067232753176,33.906647,-19.036346,52.942993,19.9454245333333,-0.946531166666667,21.9952736666667,-0.946531166666667,1000.035189,132.2539,54.059425,28.6560999499083,346.215768,179.245905,307.029718,179.245905
7757,11.0707264225,27.374587155,51.7057793748079,923.067232753176,33.906647,-19.036346,52.942993,19.9454245333333,-0.946531166666667,21.9952736666667,-0.946531166666667,1000.035189,132.2539,54.059425,28.6560999499083,346.215768,179.245905,307.029718,179.245905
7767,11.0707264225,27.374587155,51.7057793748079,923.067232753176,33.906647,-19.036346,52.942993,19.9454245333333,-0.946531166666667,21.9952736666667,-0.946531166666667,1000.035189,132.2539,54.059425,28.6560999499083,346.215768,179.245905,307.029718,179.245905
7917,10.7387556375,22.6342155583333,48.1330124829555,924.659196532939,31.641413,-15.382894,47.024307,15.0572284833333,0.152225166666667,21.7656231666667,-1.01668366666667,999.622449,114.71706,54.64377,21.9568341793169,304.010615,191.89171,299.515329,193.9129
7947,10.7387556375,22.6342155583333,48.1330124829555,924.659196532939,31.641413,-15.382894,47.024307,15.0572284833333,0.152225166666667,21.7656231666667,-1.01668366666667,999.622449,114.71704,54.64377,21.9568314890557,304.010605,191.89171,299.515339,193.9129
8037,11.1420634766667,27.2776402133333,51.5778851149444,925.936302547087,34.06402,-18.82229,52.88631,20.0294941666667,-0.885104833333333,22.12512,-0.885104833333333,994.831059,131.11322,52.985615,28.647322656122,342.522284,176.862675,308.045744,176.862675
8057,11.1420634766667,27.2776402133333,51.5778851149444,925.936302547087,34.06402,-18.82229,52.88631,20.0294941666667,-0.885104833333333,22.12512,-0.885104833333333,994.831079,131.11322,52.98562,28.6473216263148,342.522284,176.862685,308.045754,176.862685
8077,11.1420634766667,27.2776402133333,51.5778851149444,925.936302547087,34.06402,-18.82229,52.88631,20.0294941666667,-0.885104833333333,22.12512,-0.885104833333333,994.831084,131.11322,52.98562,28.6473211152125,342.522284,176.862685,308.045754,176.862685
8132,10.8903554666667,21.1150729,46.6702714160328,922.744073455843,31.288433,-13.954657,45.24309,14.7216652666667,0.321271333333334,21.9400898333333,-0.682996833333333,1000.880715,113.326805,56.49151,19.2239558928452,298.406785,199.45577,283.79297,203.05016
8171,10.8903554666667,21.1150729,46.6702714160328,922.744073455843,31.288433,-13.954657,45.24309,14.7216652666667,0.321271333333334,21.9400898333333,-0.682996833333333,1000.880725,113.326805,56.49151,19.2239545155986,298.406785,199.45578,283.79297,203.05016
8214,11.77290229375,20.4054197458333,52.9994456141729,619.559849433603,32.29019,-6.2110047,38.5011947,7.83681446666667,8.03845404166667,19.7309871166667,4.43394965,755.163786,79.592445,52.639698,12.0853427760923,215.635905,170.347448,183.433365,196.924543
8222,7.30246127083333,19.5777476416667,46.1131018877071,771.379460069552,26.814997,-15.640936,42.455933,16.6519147,3.06611943333333,16.6519147,-2.58542873333333,761.613057,92.35076,46.335556,21.9289508944423,247.203482,154.55452,247.203482,163.086457
8227,6.7598574375,19.1362338416667,46.3234112410112,757.821112518463,25.738214,-15.5718565,41.3100705,15.94280805,-1.45021336666667,15.94280805,-3.1152147,801.616598,100.82223,44.64356,26.0989329441245,273.279764,150.824125,273.279764,160.788975
8230,7.48460483625,11.6856933275,37.8825471066729,673.746864847351,22.054157,-8.793012,30.847169,8.97566127333333,2.259380905,15.8519185,-0.607371066666667,670.185711,75.12688,35.16863,20.2510833200533,206.88403,124.627627,179.780494,153.067387
8231,6.22197777195833,21.1467143560833,49.3469735934548,831.177848525984,26.873882,-15.979231,42.853113,14.8307271545,-2.61187666666667,16.4871072166667,-4.29952585,711.647871,105.605736,35.529854,33.7584373159614,258.777856,111.380939,254.933556,124.665501
8233,11.1270117083333,27.8629935833333,51.6814256682136,925.759428634253,34.19378,-19.719194,53.912974,20.0086241666667,-0.923644166666667,22.0600726666667,-0.923644166666667,969.917845,138.04123,51.114147,31.4429149269891,340.428935,167.721975,296.088045,167.721975
8234,7.00838277083333,18.5724193416667,47.0496191064834,766.775470534136,26.056843,-13.417269,39.474112,16.46828805,-1.1399797,16.46828805,-2.66751478333333,690.037712,88.93667,36.28062,25.1841356947267,225.04275,122.173015,225.04275,138.561425
8235,10.5342041391667,21.723673555,49.1425555137231,843.21721957529,32.38448,-11.820941,44.205421,19.1888857833333,-0.364443,20.71285645,-0.364443,714.211672,113.43778,33.820137,38.9539779408163,267.04583,108.52256,264.89644,108.52256
8236,7.9544527,21.3672179833333,48.0415677820964,844.125764127867,28.66512,-15.811401,44.476521,17.8916851666667,-3.26476395,17.8916851666667,-3.26476395,789.3006,108.92857,42.534107,30.7701030570024,275.90914,131.747374,275.90914,131.747374
8237,7.36489107708333,18.0546699791667,44.7173945947822,782.366520698101,26.125591,-14.249458,40.375049,16.8050593333333,2.99874863333333,16.8050593333333,-2.73143661666667,923.119696,106.146095,50.31064,22.1620326122995,295.336651,178.868613,295.336651,199.833617
8238,10.92398876625,17.0015299675,51.5044325921329,550.683563168646,28.919659,-4.0901794,33.0098384,7.6643981,7.15791204833333,18.1140316666667,4.56067096666667,758.146568,76.17639,48.216743,12.5440385552013,219.34508,164.615493,190.60216,194.46826
8239,11.1447799666667,20.4505079833333,50.5624856032359,685.432934292122,31.999517,-8.446493,40.44601,6.61005673333333,14.7311952666667,19.8199971666667,2.82828346666667,1019.558482,97.29907,61.850166,13.0359619319752,286.099905,208.766981,246.505635,281.771681
8240,7.36489107708333,18.0546699791667,44.7173945947822,782.366520698101,26.125591,-14.249458,40.375049,16.8050593333333,2.99874863333333,16.8050593333333,-2.73143661666667,923.119696,106.146095,50.31064,22.1620326122995,295.336651,178.868613,295.336651,199.833617
8241,7.36489107708333,18.0546699791667,44.7173945947822,782.366520698101,26.125591,-14.249458,40.375049,16.8050593333333,2.99874863333333,16.8050593333333,-2.73143661666667,923.119706,106.146095,50.31064,22.1620317736973,295.336651,178.868623,295.336651,199.833627
8242,7.42060924166667,14.6729813666667,41.3638891257675,694.786770471561,23.747662,-11.725263,35.472925,12.8178076333333,2.66613138333333,15.95532395,-1.30489731666667,740.727834,74.0744,43.470318,15.1556504509411,208.731816,150.136938,206.84606,170.545459
8243,13.1220672145833,18.9934265708333,50.9589740637159,703.91652347517,32.525322,-4.7466736,37.2719956,9.04824460833333,22.081854,22.081854,4.54960355,955.470552,141.36069,31.334454,41.6156584173112,364.04176,117.498499,117.498499,252.291554
8244,12.0292370220833,20.9970767891667,52.7914457593353,641.160433196652,33.276253,-6.4973817,39.7736347,7.92494918333333,8.226283755,20.3179345666667,4.43586626666667,742.822205,75.58451,50.55483,12.0381092634724,213.526519,168.674205,175.434561,191.340166
8246,16.2056415708333,24.977140025,56.8906964154803,721.822884226475,35.573906,-8.329828,43.903734,24.3273501666667,11.44500905,25.4375551666667,7.58886051666667,1244.806902,151.69487,68.246544,25.7147595147533,421.09819,227.874614,398.11056,267.69621
8247,6.56936280583333,20.1395621383333,47.2234629515047,779.943807292745,26.138287,-16.509077,42.647364,15.9295631666667,-1.8517595,15.9295631666667,-3.65784125,834.493391,105.88806,46.278065,27.4923655601959,289.82129,155.899095,289.82129,165.40038
8249,6.55940051583333,20.1686947516667,47.2729318011756,780.924464462667,26.136847,-16.527515,42.664362,15.93124795,-1.87440488333333,15.93124795,-3.68304188333333,833.951413,105.670975,46.136616,27.5383835809069,289.622195,155.525967,289.622195,165.087399
8256,7.797108982375,10.7643880185833,36.2351818834638,646.279593101381,21.347296,-8.359711,29.707007,9.535015775,5.87660938783333,15.7351218333333,0.0416889333333332,789.393332,87.441025,42.53777,19.8287163837069,248.301085,150.21213,188.916072,201.964045
8258,7.37963459416667,19.0258667783333,45.6124823493928,766.954487134931,26.555475,-15.156499,41.711974,16.6838521666667,3.09392288333333,16.6838521666667,-2.43659886666667,748.280041,90.3856,45.946526,21.2170955970467,240.61797,152.238086,240.61797,162.174676
8259,7.37963459416667,19.0258667783333,45.6124823493928,766.954487134931,26.555475,-15.156499,41.711974,16.6838521666667,3.09392288333333,16.6838521666667,-2.43659886666667,748.280034,90.3856,45.946526,21.2170964723076,240.61797,152.238086,240.61797,162.174669
8264,15.677487225,15.0322713833333,51.8651294131801,548.916087932148,30.923834,1.9404466,28.9833874,16.418439,22.864846,22.864846,9.5017269,689.751665,81.62191,31.535166,28.9217904423858,230.461455,116.053349,116.053349,179.78254
8283,5.96835049,17.28510882,44.3399853752078,800.811909810625,25.224909,-13.758209,38.983118,15.995396,1.08553783333333,15.995396,-4.0651497,619.780625,69.33946,34.451057,22.3980382503125,196.261892,112.451046,196.261892,134.510918
8284,7.93918272083333,21.2462721583333,47.8953149742388,862.543874834852,28.948761,-15.411052,44.359813,16.58190575,-3.47284856666667,18.1682247166667,-3.47284856666667,781.840684,116.309006,38.097473,36.6788380371197,295.154821,125.57768,290.325496,125.57768
8285,7.93918272083333,21.2462721583333,47.8953149742388,862.543874834852,28.948761,-15.411052,44.359813,16.58190575,-3.47284856666667,18.1682247166667,-3.47284856666667,781.840683,116.309006,38.097473,36.6788379708166,295.154821,125.57768,290.325496,125.57768
8290,10.8680786195833,21.1363402608333,49.6634968338699,742.516733137467,32.268047,-10.291059,42.559106,10.569801945,14.8832622,20.1384498333333,1.72699576666667,777.394233,78.35725,54.96123,10.7730441985626,211.568014,177.82954,192.396436,187.663533
8297,9.07558890416667,19.6610941083333,51.9681308458636,689.961912131224,27.843975,-9.989008,37.832983,17.550425,5.10270351666667,17.550425,0.233465583333333,1866.77453,173.0666,132.48172,9.26495837420756,493.69364,422.76143,493.69364,464.64985
8306,7.36303341375,15.7701571725,41.854165014545,764.940889778796,25.027838,-12.650986,37.678824,7.765582205,2.561908,16.8483745,-2.07825566666667,916.054096,110.48026,46.260876,22.3572161901576,291.005745,173.488276,233.56255,212.294585
8307,6.45199247791667,14.1251247108333,40.7326914864649,748.309827224086,23.294195,-11.383417,34.677612,2.58967497833333,1.12224986666667,15.9649682166667,-2.58874466666667,628.725726,68.047646,34.10125,19.5975503344067,185.381197,120.671754,178.890854,148.386693
8311,5.01715996791667,24.9848489308333,52.9790869506118,855.531188833125,26.538263,-20.62157,47.159833,15.0771339166667,-5.93041955,15.0771339166667,-5.93041955,1892.9649,235.39468,85.2421,32.6605079898499,682.47969,294.5089,682.47969,294.5089
8312,10.3878256025,20.8151856283333,50.8364322846769,695.916762255868,31.382843,-9.562567,40.94541,10.1867085766667,14.0420835333333,19.16491105,1.854942,837.0723,79.25663,58.11045,8.81392235343736,223.791006,185.00836,209.10122,212.276744
8326,6.98723874416667,17.3353938283333,45.1799563392837,725.853669686185,24.79505,-13.574606,38.369656,15.876589,2.41865023333333,15.876589,-2.32134293333333,756.34019,85.21916,41.18001,21.1817287402813,236.892135,144.678876,236.892135,159.762991
8334,6.65367566666667,19.3607636666667,46.6806072865666,765.391857045609,25.710358,-15.764603,41.474961,15.9146832333333,-1.65265811666667,15.9146832333333,-3.3552375,815.478301,102.13712,44.172466,27.1159234675591,280.22594,150.436884,280.22594,161.330653
8335,7.14777078625,16.7612942108333,45.1558108396542,758.376161848363,25.321783,-11.797015,37.118798,14.4035909333333,-0.90485005,16.7610981666667,-2.19290321666667,645.941085,86.92705,32.40973,26.9377674441572,205.92654,108.469269,202.677634,127.545673
8337,14.2185962891667,17.9260963383333,48.3973035010135,717.734238034282,33.03045,-4.0090027,37.0394527,10.1859923166667,21.4383928333333,23.367584,5.40942183333333,866.058792,112.56615,43.654842,30.6695595269658,309.710825,157.600105,161.026465,233.354063
8343,12.7934487733333,22.21682512,54.5464489674081,657.290622829012,35.281013,-5.4490905,40.7301035,5.40592253333333,21.3549660166667,21.3549660166667,5.0792095,769.774007,79.03478,44.935726,15.4621470033213,226.438594,166.838003,166.838003,208.66404
8351,4.347455365,14.9389355366667,39.9150937890298,800.645730224373,21.779327,-15.647456,37.426783,5.3537864,2.28544436,14.5851093666667,-4.83451866666667,694.491205,76.599945,37.035408,23.1262271817304,210.668828,128.291085,205.533714,149.997578
8354,1.78174832804167,25.19871463775,41.9166888560595,1321.19132839763,29.692242,-30.423944,60.116186,15.46025995,-5.12254966166667,17.3729269,-14.5798127395,749.814241,93.0854,36.50868,28.4151753895514,245.905046,122.599954,240.26287,143.519107
8357,15.6282430208333,14.7202512916667,52.1532366019503,529.796321235715,29.938532,1.7135315,28.2250005,16.4249044666667,22.53183,22.53183,9.64628656666667,624.13058,81.531624,25.805853,35.0208201123101,230.815099,111.268088,111.268088,150.07038
8365,9.60056757916667,21.6296385916667,48.9453372862275,836.802212584783,30.831402,-13.360016,44.191418,19.6372374166667,-1.33777058333333,19.6372374166667,-1.33777058333333,677.505778,92.12019,29.34165,32.6429343947346,240.161794,106.686784,240.161794,106.686784
8366,9.91458836145833,20.9752827770833,50.4801901607851,726.332202541421,30.97232,-10.579193,41.551513,17.9707291,6.15589825,18.9668027833333,0.912990166666667,823.972819,85.09099,62.067463,8.74390899018231,221.05171,193.302353,213.20128,201.298316
8369,4.347455365,14.9389355366667,39.9150937890298,800.645730224373,21.779327,-15.647456,37.426783,5.3537864,2.28544436,14.5851093666667,-4.83451866666667,694.4912,76.59994,37.035408,23.1262262835601,210.668823,128.291085,205.533714,149.997578
8376,4.26587352083333,17.6430775416667,43.0123614874002,846.083910388684,23.631866,-17.386755,41.018621,10.3516255,2.89132478333333,15.088401,-5.64813893333333,693.991115,73.369705,39.807243,20.6039947159539,205.231838,135.81087,205.052945,148.759362
8386,4.39946775291667,14.4280826441667,39.3509955165723,790.285061229215,21.468708,-15.196394,36.665102,5.4940205,2.20712192833333,14.5080667166667,-4.61133813333333,693.654772,77.21104,36.65885,23.4329251630847,211.836682,127.190627,204.536725,150.090738
8387,4.54860002833333,13.58130726,38.389087909079,773.095507231376,20.97586,-14.402181,35.378041,5.75561723,2.18825481666667,14.4334529166667,-4.18292485,700.680846,80.24855,36.573315,23.8050533335636,218.3793,127.391698,202.175356,152.734492
8419,6.16267853333333,22.7132087166667,45.4546374904729,982.422418639435,29.583233,-20.385725,49.968958,17.7004696666667,-4.593609,17.7004696666667,-6.91955205,764.998307,95.48799,48.87294,24.2508969770845,258.09873,154.316146,258.09873,164.128345
8420,10.7764368541667,21.1051987916667,49.815037108942,739.724366085375,32.132183,-10.2349415,42.3671245,10.4801532666667,14.7606913,20.0142435833333,1.68273941666667,777.929704,79.53011,55.4694,10.7019848610204,210.869316,179.338456,194.500136,187.086052
8422,5.68441712833333,21.0078382433333,49.3523737124825,841.135911762857,26.342463,-16.224564,42.567027,14.4140402566667,-3.35449195,16.0108621166667,-4.93842416666667,752.991945,103.22084,39.008682,31.0824736969502,271.531965,122.236542,262.596465,137.1112
8424,-15.9800783483333,26.5835816366667,53.3991333806696,928.027233868774,11.444562,-38.338234,49.782796,-21.0957212666667,-22.66358715,-3.70279666666667,-26.10719175,658.770107,83.8665,32.823036,31.970886992938,210.338793,114.235086,199.93317,150.393649
8426,8.05820395583333,11.0493264216667,39.2335371081774,661.336391464151,22.970928,-5.1920347,28.1629627,5.01340120666667,5.900885,16.5220554166667,0.60786345,620.95057,72.396225,30.490652,23.9982749470397,188.043983,106.168099,179.207477,152.135591
8427,6.659872575,19.2775244,46.5942220385714,763.962594435988,25.665752,-15.707456,41.373208,15.9077003,-1.63493185,15.9077003,-3.32916395,815.539849,101.97334,44.113213,27.0362096196048,279.87196,150.372433,279.87196,161.396236
8464,11.0961997775,21.230890945,44.4873780743655,963.264116041324,31.751226,-15.9721775,47.7234035,15.4928973933333,-1.10906416666667,22.6060035,-1.10906416666667,1000.401069,125.35542,55.121635,23.2907125780235,322.2255,190.365265,291.035724,190.365265
8483,11.0961997775,21.230890945,44.4873780743655,963.264116041324,31.751226,-15.9721775,47.7234035,15.4928973933333,-1.10906416666667,22.6060035,-1.10906416666667,1000.401069,125.35542,55.121635,23.2907125780235,322.2255,190.365265,291.035724,190.365265
8699,10.7387556375,22.6342155583333,48.1330124829555,924.659196532939,31.641413,-15.382894,47.024307,15.0572284833333,0.152225166666667,21.7656231666667,-1.01668366666667,999.622449,114.71704,54.64377,21.9568314890557,304.010605,191.89171,299.515339,193.9129
8723,10.7387556375,22.6342155583333,48.1330124829555,924.659196532939,31.641413,-15.382894,47.024307,15.0572284833333,0.152225166666667,21.7656231666667,-1.01668366666667,999.62244,114.71706,54.64377,21.9568315760573,304.010615,191.89171,299.515315,193.912905
9027,10.8903554666667,21.1150729,46.6702714160328,922.744073455843,31.288433,-13.954657,45.24309,14.7216652666667,0.321271333333334,21.9400898333333,-0.682996833333333,1000.880725,113.326805,56.49151,19.2239552923095,298.406785,199.45577,283.79297,203.05016
9057,6.61116137083333,19.7882851583333,47.1078042764484,773.678045527515,25.918804,-16.08758,42.006384,15.9501240166667,-1.77209078333333,15.9501240166667,-3.51194026666667,814.37996,102.34383,44.38964,27.3742420356515,281.03888,150.694542,281.03888,161.081445
9058,7.082264775,19.7852025833333,48.1351548890787,798.295763974791,27.316217,-13.787219,41.103436,15.06933415,-1.24949093333333,17.0478823333333,-2.93319136666667,633.327392,92.17472,32.821735,30.3936167216289,217.77887,103.708608,213.628844,117.655363
9067,15.2838285875,14.4961526583333,44.8959509303243,686.068388451185,31.159283,-1.1290467,32.2883297,16.8977518333333,23.7241595,23.8037575,7.36819043333333,1240.253688,190.96393,29.850687,49.5075295818607,515.20427,116.159827,239.318267,320.285951
9069,15.2838285875,14.4961526583333,44.8959509303243,686.068388451185,31.159283,-1.1290467,32.2883297,16.8977518333333,23.7241595,23.8037575,7.36819043333333,1240.253668,190.96391,29.850687,49.5075274179816,515.20425,116.159827,239.318267,320.285951
9070,15.2838285875,14.4961526583333,44.8959509303243,686.068388451185,31.159283,-1.1290467,32.2883297,16.8977518333333,23.7241595,23.8037575,7.36819043333333,1240.253668,190.96391,29.850687,49.5075274179816,515.20425,116.159827,239.318267,320.285951
9075,13.0422850470833,18.2990070725,47.6935691128132,742.052625443866,30.822418,-7.545453,38.367871,14.7442647383333,21.9922095,22.0523903333333,4.27396028333333,1190.725058,174.97168,33.39103,43.1886852390707,465.14407,126.981553,240.597947,288.784845
9078,13.0422850470833,18.2990070725,47.6935691128132,742.052625443866,30.822418,-7.545453,38.367871,14.7442647383333,21.9922095,22.0523903333333,4.27396028333333,1190.725077,174.97168,33.391033,43.1886871839435,465.14409,126.981552,240.597966,288.784845
9079,12.0611689,20.0817433666667,49.1354739158101,765.365073546832,30.712261,-10.157892,40.870153,13.8630675166667,21.1920959166667,21.2629860833333,2.8871705,1092.604159,154.74333,33.717846,41.08868800824,407.55672,125.2407,223.828776,246.680869
9081,12.0611689,20.0817433666667,49.1354739158101,765.365073546832,30.712261,-10.157892,40.870153,13.8630675166667,21.1920959166667,21.2629860833333,2.8871705,1092.604159,154.74333,33.717846,41.08868800824,407.55672,125.2407,223.828776,246.680869
9084,12.0611689,20.0817433666667,49.1354739158101,765.365073546832,30.712261,-10.157892,40.870153,13.8630675166667,21.1920959166667,21.2629860833333,2.8871705,1092.604159,154.74333,33.717846,41.08868800824,407.55672,125.2407,223.828776,246.680869
9085,12.0611689,20.0817433666667,49.1354739158101,765.365073546832,30.712261,-10.157892,40.870153,13.8630675166667,21.1920959166667,21.2629860833333,2.8871705,1092.604169,154.74333,33.717846,41.0886879234074,407.55672,125.2407,223.828776,246.680869
9089,16.4802458916667,12.42578305,41.4546319689365,698.052034703973,32.02193,2.0475159,29.9744141,13.96210305,25.1178851666667,25.2109555,8.52852168333333,826.729351,130.95917,15.407359,54.0580535775604,342.01004,56.618041,124.239129,236.17749
9091,16.4802458916667,12.42578305,41.4546319689365,698.052034703973,32.02193,2.0475159,29.9744141,13.96210305,25.1178851666667,25.2109555,8.52852168333333,826.729356,130.95917,15.407359,54.0580526812075,342.01004,56.618043,124.239131,236.17749
9095,14.0015400625,19.6619832083333,48.2991688355764,775.035213928585,33.184845,-7.5238953,40.7087403,15.83496695,23.4018983333333,23.4884421666667,4.84010596666667,944.733489,140.47221,22.437767,45.0471074264321,354.65449,81.442155,165.733033,239.811484
9099,14.0015400625,19.6619832083333,48.2991688355764,775.035213928585,33.184845,-7.5238953,40.7087403,15.83496695,23.4018983333333,23.4884421666667,4.84010596666667,944.733489,140.47221,22.437767,45.0471074264321,354.65449,81.442155,165.733033,239.811484
9100,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9102,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9103,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9104,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9105,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9106,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9111,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9113,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9114,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9115,9.06809332916667,21.2005728416667,46.9918968690204,889.72928357861,31.02691,-14.08847,45.11538,7.65774981666667,-1.75970875,19.9061989166667,-1.75970875,622.575404,82.1761,29.23256,35.0793013662036,235.962111,104.652516,142.774766,104.652516
9121,6.42915961666667,22.7620341166667,50.4049164155153,895.824010830717,28.18255,-16.975811,45.158361,10.3566427166667,-5.00435556666667,16.922109,-5.00435556666667,1178.349295,146.7304,48.46178,31.3152147201105,410.77488,180.40247,362.45137,180.40247
9125,7.19623952375,21.1293472025,45.956573551451,974.873390181188,30.142511,-15.834257,45.976768,5.87943292833333,-2.74971666666667,18.8637068333333,-4.94102483333333,754.914773,107.19855,29.501535,43.2513652176189,297.18986,112.738999,217.838294,117.132469
9128,4.657985725,21.4961134166667,44.2979870810446,1018.15341785291,28.147272,-20.378891,48.526163,3.24362476666667,13.4596130666667,16.7110860666667,-8.07273663333333,843.721746,121.17867,39.44062,40.4536580367394,337.889944,142.711056,172.702286,148.47767
9130,4.657985725,21.4961134166667,44.2979870810446,1018.15341785291,28.147272,-20.378891,48.526163,3.24362476666667,13.4596130666667,16.7110860666667,-8.07273663333333,843.721743,121.17867,39.440617,40.4536585878212,337.889944,142.711056,172.702286,148.477667
9131,4.657985725,21.4961134166667,44.2979870810446,1018.15341785291,28.147272,-20.378891,48.526163,3.24362476666667,13.4596130666667,16.7110860666667,-8.07273663333333,843.721742,121.17867,39.44062,40.4536585826305,337.889944,142.711056,172.702286,148.477666
9133,4.657985725,21.4961134166667,44.2979870810446,1018.15341785291,28.147272,-20.378891,48.526163,3.24362476666667,13.4596130666667,16.7110860666667,-8.07273663333333,843.721742,121.17867,39.44062,40.4536585826305,337.889944,142.711056,172.702286,148.477666
9134,4.657985725,21.4961134166667,44.2979870810446,1018.15341785291,28.147272,-20.378891,48.526163,3.24362476666667,13.4596130666667,16.7110860666667,-8.07273663333333,843.721753,121.17867,39.440617,40.4536595199145,337.889954,142.711056,172.702286,148.477667
9298,9.25500801916667,15.7364362116667,54.8958380405663,449.240243192748,24.191608,-4.4743834,28.6659914,6.47931941666667,8.31110241,15.0560529,4.12064403333333,865.761767,97.602684,53.006134,13.7501223238094,245.411304,190.174489,213.548884,223.723966
9312,7.7501465375,14.4523642583333,54.5492326813885,435.730864385403,21.464045,-5.030121,26.494166,2.80124308333333,9.2441022,13.2253154333333,2.80124308333333,1681.621755,187.56485,104.08663,19.4732969525456,501.05313,345.532285,356.723485,501.05313
9314,8.6114205375,16.6984025916667,56.6017586840901,444.20138818558,23.556011,-5.9455504,29.5015614,9.05962125,7.52359383333333,14.3165747333333,3.54589233333333,892.017528,93.855156,65.27603,10.9974640091447,252.606611,202.60823,216.766585,220.036102
9321,4.3393689125,14.4869273916667,39.3532255101525,793.652197467465,21.36585,-15.446704,36.812554,5.45389986666667,2.14498815,14.4815205,-4.72293286666667,704.703563,79.0943,36.91247,23.8184950973933,216.132526,128.35467,207.611338,152.605029
9323,5.64774257166667,20.99689344,49.3167270776347,840.550963866748,26.29278,-16.282822,42.575602,14.3938861583333,-3.35755125,15.9569559166667,-4.97024175,755.022277,102.94132,39.463802,30.5001939242112,270.971934,124.323829,261.962079,139.352771
9332,7.1380993625,19.006195275,45.7731845565184,764.621060914087,26.129816,-15.392738,41.522554,16.3761132,2.89578276666667,16.3761132,-2.69281183333333,776.810773,97.07306,46.684254,23.1752291612383,256.250455,155.591046,256.250455,164.871507
9336,7.52954090833333,14.0334106666667,40.6341106229093,685.268296305612,23.491241,-11.044794,34.536035,8.79502956666667,2.75191445,15.9647643333333,-1.03604143333333,745.499061,75.02333,42.821133,15.6332534079496,212.63185,149.431273,205.47668,172.325898
9339,7.52954090833333,14.0334106666667,40.6341106229093,685.268296305612,23.491241,-11.044794,34.536035,8.79502956666667,2.75191445,15.9647643333333,-1.03604143333333,745.499051,75.02333,42.821133,15.6332520328999,212.63185,149.431273,205.47667,172.325898
9343,4.26614477833333,16.5847389433333,41.8145879043415,829.198622538153,22.852325,-16.810242,39.662567,4.96587511666667,2.61973768,14.8582945666667,-5.37932825,692.50118,74.234116,38.210594,21.7924041172236,206.068896,131.710099,205.488535,149.23365
9352,7.082264775,19.7852025833333,48.1351548890787,798.295763974791,27.316217,-13.787219,41.103436,15.06933415,-1.24949093333333,17.0478823333333,-2.93319136666667,633.327392,92.17472,32.821735,30.3936167216289,217.77887,103.708608,213.628844,117.655363
9353,4.26614477833333,16.5847389433333,41.8145879043415,829.198622538153,22.852325,-16.810242,39.662567,4.96587511666667,2.61973768,14.8582945666667,-5.37932825,692.501195,74.234116,38.210594,21.7924049188236,206.068906,131.710104,205.488535,149.23365
9363,6.48675770416667,21.1979200416667,49.8685072311765,827.290586837272,27.434895,-15.072734,42.507629,15.0113056,-2.18228471666667,16.6852195,-3.93011671666667,707.80117,110.83534,34.873863,35.4782697927016,261.018025,111.728866,257.31258,123.969192
