id latitude longitude country name CS dataset
5292 51.3 1.1 GBR UKSE06-556 NA RegMap
5299 51.3 1.1 GBR UKSE06-565 NA RegMap
5310 51.3 1.1 GBR UKSE06-581 NA RegMap
5322 51.3 1.1 GBR UKSE06-597 NA RegMap
5331 51.1 0.4 GBR UKSE06-618 NA RegMap
5335 51.1 0.4 GBR UKSE06-622 NA RegMap
5337 51.1 0.4 GBR UKSE06-624 NA RegMap
5339 51.1 0.4 GBR UKSE06-626 NA RegMap
5341 51.1 0.4 GBR UKSE06-628 NA RegMap
5349 51.1 0.4 UK UKSE06-639 CS78807 1001G
5350 51.1 0.4 GBR UKSE06-640 NA RegMap
5353 54.5 -3 UK UKNW06-003 CS78792 1001G
5364 54.4 -3 GBR UKNW06-019 NA RegMap
5373 54.4 -3 GBR UKNW06-040 NA RegMap
5377 54.4 -3 GBR UKNW06-050 NA RegMap
5380 54.4 -3 GBR UKNW06-059 NA RegMap
5381 54.4 -3 GBR UKNW06-060 NA RegMap
5385 54.4 -3 GBR UKNW06-078 NA RegMap
5386 54.4 -3 GBR UKNW06-079 NA RegMap
5394 54.4 -3 GBR UKNW06-101 NA RegMap
5395 54.4 -3 UK UKNW06-102 CS79005 1001G
5398 54.4 -3 GBR UKNW06-105 NA RegMap
5444 54.6 -3.1 GBR UKNW06-170 NA RegMap
5450 54.4 -3 GBR UKNW06-178 NA RegMap
5461 54.4 -3 GBR UKNW06-197 NA RegMap
5466 54.4 -3 GBR UKNW06-202 NA RegMap
5469 54.4 -3 GBR UKNW06-210 NA RegMap
5486 54.6 -3.3 UK UKNW06-233 CS78794 1001G
5494 54.6 -3.3 GBR UKNW06-259 NA RegMap
5517 54.6 -3.1 GBR UKNW06-306 NA RegMap
5536 54.6 -3.1 GBR UKNW06-355 NA RegMap
5565 54.6 -3.1 GBR UKNW06-386 NA RegMap
5577 54.7 -3.4 UK UKNW06-403 CS78797 1001G
5582 54.7 -3.4 GBR UKNW06-410 NA RegMap
5590 54.7 -3.4 GBR UKNW06-418 NA RegMap
5596 54.7 -3.4 GBR UKNW06-425 NA RegMap
5606 54.7 -3.4 GBR UKNW06-436 NA RegMap
5628 54.7 -3.4 GBR UKNW06-460 NA RegMap
5644 54.4 -2.9 UK UKNW06-481 CS78798 1001G
5645 54.4 -2.9 GBR UKNW06-482 NA RegMap
5651 54.4 -2.9 UK UKNW06-488 CS79006 1001G
5670 54.6 -3.1 GBR UKNW99-010 NA RegMap
5678 54.6 -3.1 GBR UKNW99-025 NA RegMap
5708 56.8 -3.9 GBR UKID1 NA RegMap
5709 54.6 -2.6 GBR UKID2 NA RegMap
5710 54.4 -3 GBR UKID3 NA RegMap
5711 54.8 -3.3 GBR UKID4 NA RegMap
5712 53.2 -4.1 GBR UKID5 NA RegMap
5713 51.3 0.5 GBR UKID6 NA RegMap
5715 51.1 0.6 GBR UKID8 NA RegMap
5716 55.6 -3.5 GBR UKID9 NA RegMap
5717 54.6 -3.2 UK Bra-1 CS79007 1001G
5718 57 -3.4 UK UKID11 CS79008 1001G
5719 54.1 -6.2 IRL UKID12 NA RegMap
5720 53.3 -1.6 UK Cal-2 CS78781 1001G
5721 55.2 -2 GBR UKID14 NA RegMap
5722 51.2 1 GBR UKID15 NA RegMap
5723 51.3 1 GBR UKID16 NA RegMap
5724 51.4 0.1 GBR UKID17 NA RegMap
5726 51.3 1.1 UK Cnt-1 CS78782 1001G
5727 51.3 1.1 GBR UKID20 NA RegMap
5728 51.3 1.1 GBR UKID21 NA RegMap
5729 54.7 -3.4 GBR UKID22 NA RegMap
5730 55.3 -1.8 GBR UKID23 NA RegMap
5731 54.9 -2.9 GBR UKID24 NA RegMap
5732 54.9 -2.9 GBR UKID25 NA RegMap
5733 54.7 -2.6 GBR UKID26 NA RegMap
5735 52.3 -1.7 GBR UKID28 NA RegMap
5736 51.3 0.5 GBR UKID31 NA RegMap
5737 51.3 0.1 GBR UKID32 NA RegMap
5738 54.1 -1.6 GBR UKID33 NA RegMap
5739 52.2 1.4 GBR UKID34 NA RegMap
5740 51.3 0.9 GBR UKID35 NA RegMap
5741 56.6 -4.1 UK For-2 CS78783 1001G
5742 51.3 1.1 GBR UKID37 NA RegMap
5744 55.4 -2.8 GBR UKID39 NA RegMap
5745 51 -1.5 GBR UKID40 NA RegMap
5746 51.3 0.3 GBR UKID41 NA RegMap
5748 56 -4.4 UK Kil-0 CS78784 1001G
5749 54.6 -3.1 GBR UKID44 NA RegMap
5750 54.6 -3.1 GBR UKID45 NA RegMap
5751 57.3 -5.7 GBR UKID46 NA RegMap
5752 55.7 -3.8 GBR UKID47 NA RegMap
5753 54.7 -2.7 GBR UKID48 NA RegMap
5755 51.3 1.1 GBR UKID50 NA RegMap
5756 52.2 0.8 GBR UKID51 NA RegMap
5757 54.6 -2.3 UK Mc-1 CS78785 1001G
5758 50.3 -5.2 GBR UKID53 NA RegMap
5759 52.6 1.3 GBR UKID54 NA RegMap
5760 53 -1.1 GBR UKID55 NA RegMap
5762 55.6 -3.2 GBR UKID58 NA RegMap
5763 51.2 0.4 GBR UKID57 NA RegMap
5767 54.6 -2.8 GBR UKID62 NA RegMap
5768 54.1 -1.5 UK UKID63 CS78786 1001G
5769 51.3 1 GBR UKID64 NA RegMap
5770 55.3 -1.9 GBR UKID65 NA RegMap
5772 54.1 -2.3 UK Set-1 CS78787 1001G
5774 51.1 0.6 GBR UKID69 NA RegMap
5776 52.9 -1.3 UK UKID71 CS79009 1001G
5777 51.1 0.7 GBR UKID72 NA RegMap
5779 51 -3.1 UK UKID74 CS78789 1001G
5780 53.1 -1 GBR UKID75 NA RegMap
5781 54.3 -2.8 GBR UKID76 NA RegMap
5782 53.698649 -2.965934 GBR UKID77 NA RegMap
5784 56.4 -5.2 UK Ty-1 CS78790 1001G
5785 54.7 -2.9 GBR UKID80 NA RegMap
5787 54.8 -3.2 GBR UKID82 NA RegMap
5788 50.8 -2 GBR UKID83 NA RegMap
5789 51.3 -0.5 GBR UKID84 NA RegMap
5792 50.8 -0.7 GBR UKID87 NA RegMap
5793 51.3 0.6 GBR UKID88 NA RegMap
5795 53.2 -1.7 GBR UKID90 NA RegMap
5799 56.000421 -3.404258 GBR UKID95 NA RegMap
5800 57.4 -5.5 UK UKID96 CS78791 1001G
5802 52.3 -1.6 GBR UKID98 NA RegMap
5803 51.7 -4.7 GBR UKID99 NA RegMap
5804 50.8 -1.1 GBR UKID100 NA RegMap
5805 53.2 -1.4 GBR UKID101 NA RegMap
5807 51.8 -0.5 GBR UKID103 NA RegMap
5811 52.9 -3.1 UK UKID107 CS78778 1001G
5812 52.1 -2.3 GBR UKID108 NA RegMap
5813 52 -2.4 GBR UKID109 NA RegMap
5816 52 -1.7 GBR UKID112 NA RegMap
5817 52.3 -1.5 GBR UKID113 NA RegMap
5819 55.9 -3.2 GBR UKID29 NA RegMap
5820 55.9 -3.3 GBR UKID30 NA RegMap
5821 56.7333 -5.98333 GBR UKID115 NA RegMap
5822 56.7333 -5.98333 UK UKID116 CS78780 1001G
5826 56.7333 -5.98333 GBR UKID120 NA RegMap
5829 55.3838 14.0612 SWE Ale1-2 Ale1-2 RegMap
5835 63.324 18.484 SWE Bil-3 Bil-3 RegMap
5838 49.4013 16.2326 CZE Bor-2 NA RegMap
5841 49.4013 16.2326 CZE Bor-9 NA RegMap
5846 49.4013 16.2326 CZE Bor-15 NA RegMap
5848 49.4013 16.2326 CZE Bor-17 NA RegMap
5856 63.0167 17.4914 SWE Dor-10 CS76806 1001G
5870 55.76 14.12 SWE Dra3-9 NA RegMap
5871 49.4112 16.2815 CZE DraII-2 NA RegMap
5872 49.4112 16.2815 CZE DraII-3 NA RegMap
5873 49.4112 16.2815 CZE DraII-4 NA RegMap
5875 49.4112 16.2815 CZE DraII-7 NA RegMap
5878 49.4112 16.2815 CZE DraII-17 NA RegMap
5883 49.4112 16.2815 CZE DraIII-17 NA RegMap
5884 49.4112 16.2815 CZE DraIV 1-1 NA RegMap
5887 49.4112 16.2815 CZE DraIV 1-5 NA RegMap
5888 49.4112 16.2815 CZE DraIV 1-6 NA RegMap
5890 49.4112 16.2815 CZE DraIV 1-8 CS76817 1001G
5891 49.4112 16.2815 CZE DraIV 1-9 NA RegMap
5894 49.4112 16.2815 CZE DraIV 1-12 NA RegMap
5895 49.4112 16.2815 CZE DraIV 1-13 NA RegMap
5896 49.4112 16.2815 CZE DraIV 1-14 NA RegMap
5898 49.4112 16.2815 CZE DraIV 1-16 NA RegMap
5899 49.4112 16.2815 CZE DraIV 2-1 NA RegMap
5900 49.4112 16.2815 CZE DraIV 2-2 NA RegMap
5901 49.4112 16.2815 CZE DraIV 2-3 NA RegMap
5902 49.4112 16.2815 CZE DraIV 2-4 NA RegMap
5904 49.4112 16.2815 CZE DraIV 2-6 NA RegMap
5905 49.4112 16.2815 CZE DraIV 2-7 NA RegMap
5906 49.4112 16.2815 CZE DraIV 2-8 NA RegMap
5907 49.4112 16.2815 CZE DraIV 2-9 CS76818 1001G
5908 49.4112 16.2815 CZE DraIV 2-10 NA RegMap
5910 49.4112 16.2815 CZE DraIV 2-12 NA RegMap
5911 49.4112 16.2815 CZE DraIV 2-13 NA RegMap
5913 49.4112 16.2815 CZE DraIV 2-16 NA RegMap
5914 49.4112 16.2815 CZE DraIV 2-17 NA RegMap
5915 49.4112 16.2815 CZE DraIV 3-1 NA RegMap
5916 49.4112 16.2815 CZE DraIV 3-2 NA RegMap
5919 49.4112 16.2815 CZE DraIV 3-5 NA RegMap
5920 49.4112 16.2815 CZE DraIV 3-6 NA RegMap
5922 49.4112 16.2815 CZE DraIV 3-8 NA RegMap
5923 49.4112 16.2815 CZE DraIV 3-9 NA RegMap
5924 49.4112 16.2815 CZE DraIV 3-10 NA RegMap
5926 49.4112 16.2815 CZE DraIV 3-12 NA RegMap
5927 49.4112 16.2815 CZE DraIV 3-13 NA RegMap
5932 49.4112 16.2815 CZE DraIV 4-1 NA RegMap
5933 49.4112 16.2815 CZE DraIV 4-2 NA RegMap
5934 49.4112 16.2815 CZE DraIV 4-3 NA RegMap
5935 49.4112 16.2815 CZE DraIV 4-5 NA RegMap
5938 49.4112 16.2815 CZE DraIV 4-8 NA RegMap
5939 49.4112 16.2815 CZE DraIV 4-9 NA RegMap
5940 49.4112 16.2815 CZE DraIV 5-1 NA RegMap
5942 49.4112 16.2815 CZE DraIV 5-3 NA RegMap
5943 49.4112 16.2815 CZE DraIV 5-4 NA RegMap
5945 49.4112 16.2815 CZE DraIV 5-7 NA RegMap
5946 49.4112 16.2815 CZE DraIV 5-8 NA RegMap
5948 49.4112 16.2815 CZE DraIV 5-10 NA RegMap
5950 49.4112 16.2815 CZE DraIV 5-12 CS76820 1001G
5953 49.4112 16.2815 CZE DraIV 5-16 NA RegMap
5955 49.4112 16.2815 CZE DraIV 5-18 NA RegMap
5956 49.4112 16.2815 CZE DraIV 5-19 NA RegMap
5959 49.4112 16.2815 CZE DraIV 5-22 NA RegMap
5961 49.4112 16.2815 CZE DraIV 5-24 NA RegMap
5963 49.4112 16.2815 CZE DraIV 5-27 NA RegMap
5966 49.4112 16.2815 CZE DraIV 5-30 NA RegMap
5968 49.4112 16.2815 CZE DraIV 5-32 NA RegMap
5969 49.4112 16.2815 CZE DraIV 5-33 NA RegMap
5970 49.4112 16.2815 CZE DraIV 5-35 NA RegMap
5972 49.4112 16.2815 CZE DraIV 6-1 NA RegMap
5975 49.4112 16.2815 CZE DraIV 6-4 NA RegMap
5979 49.4112 16.2815 CZE DraIV 6-8 NA RegMap
5982 49.4112 16.2815 CZE DraIV 6-11 NA RegMap
5983 49.4112 16.2815 CZE DraIV 6-12 NA RegMap
5987 49.4112 16.2815 CZE DraIV 6-16 NA RegMap
5988 49.4112 16.2815 CZE DraIV 6-17 NA RegMap
5990 49.4112 16.2815 CZE DraIV 6-19 NA RegMap
5991 49.4112 16.2815 CZE DraIV 6-20 NA RegMap
5992 49.4112 16.2815 CZE DraIV 6-21 NA RegMap
5994 49.4112 16.2815 CZE DraIV 6-24 NA RegMap
5996 49.4112 16.2815 CZE DraIV 6-26 NA RegMap
5997 49.4112 16.2815 CZE DraIV 6-27 NA RegMap
5998 49.4112 16.2815 CZE DraIV 6-28 NA RegMap
5999 49.4112 16.2815 CZE DraIV 6-29 NA RegMap
6003 49.4112 16.2815 CZE DraIV 6-33 NA RegMap
6004 49.4112 16.2815 CZE DraIV 6-34 NA RegMap
6005 49.4112 16.2815 CZE DraIV 6-35 NA RegMap
6007 49.4112 16.2815 CZE DraIV 6-37 NA RegMap
6019 56.06 14.29 SWE Fja1-2 CS76860 1001G
6020 56.06 14.29 SWE Fja1-5 CS76861 1001G
6021 56.06 14.29 SWE Fja2-4 CS76862 1001G
6022 56.06 14.29 SWE Fja2-6 CS78009 1001G
6030 62.806 18.1896 SWE Gron-5 CS76893 1001G
6043 62.801 18.079 SWE Lov-1 CS77049 1001G
6046 62.801 18.079 SWE Lov-5 CS77050 1001G
6070 62.9308 18.3448 SWE Omn-1 CS77145 1001G
6073 56.1481 15.8155 SWE OMo1-7 CS77147 1001G
6074 56.4573 16.1308 SWE Or-1 CS77150 1001G
6088 56.4666 16.1284 SWE Stu1-1 CS77285 1001G
6093 55.6497 13.2203 SWE T1030 NA RegMap
6103 55.7 13.2 SWE T1150 NA RegMap
6105 55.7967 13.1211 SWE T450 CS77297 1001G
6110 55.7958 13.1217 SWE T520 NA RegMap
6113 55.8078 13.1028 SWE T550 CS77304 1001G
6116 55.8 13.1369 SWE T590 NA RegMap
6120 55.7 13.2 SWE T630 NA RegMap
6121 55.8422 13.3019 SWE T640 NA RegMap
6127 55.8428 13.3058 SWE T730 T730 RegMap
6129 55.8544 13.2875 SWE T750 T750 RegMap
6143 55.9406 13.5383 SWE T910 NA RegMap
6144 55.9506 13.5361 SWE T920 NA RegMap
6146 55.9575 13.5686 SWE T940 NA RegMap
6147 55.9425 13.5675 SWE T950 T950 RegMap
6153 62.6425 17.7422 SWE TAA 03 CS77329 1001G
6169 62.8714 18.3447 SWE TAD 01 CS77333 1001G
6170 62.8717 18.3442 SWE TÅD 02 NA RegMap
6171 62.8717 18.3444 SWE TÅD 03 TÅD 03 RegMap
6172 62.8717 18.3436 SWE TAD 04 CS77335 1001G
6173 62.8717 18.3419 SWE TAD 05 CS77336 1001G
6174 62.8719 18.3422 SWE TAD 06 CS77337 1001G
6177 62.6322 17.69 SWE TaL 03 CS77338 1001G
6180 62.6322 17.6906 SWE TaL 07 CS77339 1001G
6184 62.8892 18.4522 SWE TBO 01 CS77343 1001G
6190 55.7686 14.1381 SWE TDr-3 NA RegMap
6197 55.7714 14.1333 SWE TDr-11 TDr-11 RegMap
6199 55.7711 14.1206 SWE TDr-14 NA RegMap
6200 55.7714 14.1214 SWE TDr-15 NA RegMap
6207 55.7711 14.1217 SWE TDr-22 NA RegMap
6212 63.0175 18.3239 SWE TFÄ 02 NA RegMap
6214 63.0175 18.3281 SWE TFa 04 CS78121 1001G
6215 63.0172 18.3281 SWE TFÄ 05 NA RegMap
6216 63.0167 18.3283 SWE TFa 06 CS77362 1001G
6217 63.0169 18.3283 SWE TFa 07 CS77363 1001G
6218 63.0172 18.3283 SWE TFa 08 CS77364 1001G
6226 62.7994 17.9033 SWE THÖ 08 NA RegMap
6236 62.9617 18.36 SWE TOM 02 TOM 02 RegMap
6244 62.9169 18.4728 SWE TRa 01 CS77384 1001G
6287 49.2771 16.6314 CZE Udu-9 NA RegMap
6296 49.2771 16.6314 CZE UduI 1-11 CS78774 1001G
6309 49.2771 16.6314 CZE UduI 1-25 NA RegMap
6318 49.2771 16.6314 CZE UduI 1-34 NA RegMap
6390 49.2771 16.6314 CZE UduI 3-36 CS78775 1001G
6401 49.2771 16.6314 CZE UduI 4-16 NA RegMap
6402 49.2771 16.6314 CZE UduI 4-17 NA RegMap
6403 49.2771 16.6314 CZE UduI 4-18 NA RegMap
6411 56.06 13.97 SWE Ull1-10 NA RegMap
6412 56.0648 13.9707 SWE Ull2-7 NA RegMap
6416 49.3853 16.2544 CZE Zdr-13 NA RegMap
6417 49.3853 16.2544 CZE Zdr-16 NA RegMap
6418 49.3853 16.2544 CZE Zdr-19 NA RegMap
6421 49.3853 16.2544 CZE ZdrI 1-8 NA RegMap
6424 49.3853 16.2544 CZE ZdrI 1-23 CS78875 1001G
6425 49.3853 16.2544 CZE ZdrI 1-24 NA RegMap
6427 49.3853 16.2544 CZE ZdrI 2-1 NA RegMap
6434 49.3853 16.2544 CZE ZdrI 2-9 CS78877 1001G
6435 49.3853 16.2544 CZE ZdrI 2-10 NA RegMap
6436 49.3853 16.2544 CZE ZdrI 2-11 NA RegMap
6444 49.3853 16.2544 CZE ZdrI 2-20 NA RegMap
6446 49.3853 16.2544 CZE ZdrI 2-22 NA RegMap
6448 49.3853 16.2544 CZE ZdrI 2-24 NA RegMap
6449 49.3853 16.2544 CZE ZdrI 2-25 NA RegMap
6451 49.3853 16.2544 CZE ZdrI 2-28 NA RegMap
6453 49.3853 16.2544 CZE ZdrI 2-30 NA RegMap
6455 49.3853 16.2544 CZE ZdrI 2-32 NA RegMap
6458 49.3853 16.2544 CZE ZdrI 2-36 NA RegMap
6680 51.85 6.4333 GER ANH-1 CS76437 1001G
6727 51.4083 -0.6383 GBR CS28140 CS22221 RegMap
6729 51.4083 -0.6383 GBR CS28141 CS22223 RegMap
6730 51.4083 -0.6383 GBR CS28142 CS22224 RegMap
6739 40.8585 -73.4675 USA CSHL-15 CS79011 1001G
6740 40.8585 -73.4675 USA CSHL-17 CS79012 1001G
6744 40.8585 -73.4675 USA CSHL-5 CS76779 1001G
6749 42.4489 -76.5072 USA FM-10 CS79013 1001G
6750 42.4489 -76.5072 USA FM-11 CS79014 1001G
6805 42.373 -71.0627 USA HS-12 CS79015 1001G
6806 42.373 -71.0627 USA HS-17 CS79016 1001G
6810 41.2816 -86.621 USA CS28407 CS22411 RegMap
6814 41.2816 -86.621 USA KNO-15 CS79017 1001G
6830 49.5 73.1 KAZ Kz-13 CS76994 1001G
6847 51.4083 -0.6383 GBR CS28550 CS22201 RegMap
6899 49 11 DEU Bay-0 CS22633 RegMap
6904 49.2 16.6166 CZE Br-0 CS76455 1001G
6906 40.2077 -8.42639 PRT C24 CS22620 RegMap
6908 51.4083 -0.6383 UK CIBC-5 CS78894 1001G
6909 38.3 -92.3 USA Col-0 CS76778 1001G
6916 58.3 25.3 Russia Est-1 CS22629 RegMap
6920 51.5338 9.9355 GER Got-22 CS76884 1001G
6928 41.2816 -86.621 USA Kno-18 CS22567 RegMap
6929 38.48 68.49 TJK Kondara CS76532 1001G
6930 49.5 73.1 KAZ Kz-1 CS22606 RegMap
6932 47.984 10.8719 GER Ler-1 CS77021 1001G
6936 46 3.3 FRA Lz-0 CS22615 RegMap
6937 49 9.3 DEU Mrk-0 CS22635 RegMap
6939 32.34 22.46 LBY Mt-0 CS22642 RegMap
6942 50 10 CHE Nd-1 CS22619 RegMap
6953 49.42 16.36 CZE CS28663 CS22454 RegMap
6959 48.5 -1.41 FRA Rennes-1 CS77210 1001G
6960 48.5 -1.41 FRA Rennes-11 CS77211 1001G
6962 38.35 68.48 TJK Shahdara CS22652 RegMap
6964 58.4168 14.1612 SWE Spr1-2 CS22582 RegMap
6965 58.4168 14.1612 SWE Spr1-6 CS22583 RegMap
6972 34.43 136.31 JPN Tsu-1 CS22641 RegMap
6980 52.3 30 Russia Ws-0 CS22623 RegMap
6981 52.3 30 RUS Ws-2 CS78920 1001G
6985 49.3853 16.2544 CZE Zdr-6 CS22589 RegMap
6986 57.1539 -2.2207 UK Abd-0 CS76429 1001G
6987 48.0683 7.62551 GER Ak-1 CS76431 1001G
6988 40.31 -3.22 ESP Alc-0 CS1656 RegMap
6989 54.8 -2.4333 UK Alst-1 CS76432 1001G
6990 53.448 5.73 NED Amel-1 CS76434 1001G
6992 50.3 5.3 BEL Ang-0 CS76436 1001G
6994 45.9 6.13028 FRA CS28049 CS22520 RegMap
6996 51.2167 4.4 BEL CS28017 CS6604 RegMap
6997 51.8333 5.5833 NED Appt-1 CS76440 1001G
6998 59.4308 16.7999 SWE CS28051 CS22547 RegMap
7000 50.9167 9.57073 GER Aa-0 CS76428 1001G
7002 51.3333 6.1 NED Baa-1 CS76442 1001G
7003 47.5 7.5 SUI Bs-1 CS78888 1001G
7004 47.5 7.5 CHE CS28097 CS6628 RegMap
7008 52 5.675 NED Benk-1 CS76447 1001G
7011 49.6803 8.6161 DEU CS28063 CS6614 RegMap
7013 52.4584 13.287 GER Bd-0 CS76445 1001G
7014 56.5459 -4.79821 UK Ba-1 CS76441 1001G
7015 41.6833 2.8 ESP CS28079 CS6616 RegMap
7017 41.6833 2.8 ESP CS28086 CS6623 RegMap
7024 41.6833 2.8 ESP CS28084 CS6621 RegMap
7025 44.5041 11.3396 ITA Bl-1 CS76450 1001G
7026 54.4 -3.2667 UK Boot-1 CS76452 1001G
7028 49.5166 9.3166 GER Bch-1 CS76444 1001G
7029 49.5166 9.3166 DEU CS28059 CS6610 RegMap
7030 49.5166 9.3166 DEU CS28060 CS6611 RegMap
7031 50.0167 8.6667 GER Bsch-0 CS76457 1001G
7032 50.0167 8.6667 DEU CS28100 CS6631 RegMap
7034 48 19 CZE CS28089 CS6645 RegMap
7035 48 19 CZE CS28090 CS6657 RegMap
7036 50.5 9.5 GER Bu-0 CS78889 1001G
7058 54.1 -6.2 IRL Bur-0 CS76734 1001G
7061 53.2699 -1.64293 UK Cal-0 CS76460 1001G
7062 50.2981 8.26607 GER Ca-0 CS76459 1001G
7063 29.2144 -13.4811 ESP Can-0 CS76740 1001G
7064 51.3 1.1 UK Cnt-1 CS76467 1001G
7067 37.3 15 ITA Ct-1 CS76786 1001G
7068 42 12.1 ITA Cerv-1 CS76462 1001G
7069 46.0333 7.1167 CHE CS28133 CS6662 RegMap
7071 48.0717 1.33867 FRA Chat-1 CS76463 1001G
7072 53.7502 34.7361 RUS Chi-0 CS76464 1001G
7073 53.7502 34.7361 Russia CS28137 CS6665 RegMap
7075 43.3779 2.54038 FRA CS28158 CS1080 RegMap
7077 40.12 -8.25 POR Co-1 CS76468 1001G
7078 40.12 -8.25 PRT CS28163 CS6670 RegMap
7079 40.12 -8.25 PRT CS28164 CS6671 RegMap
7080 40.12 -8.25 PRT CS28165 CS6672 RegMap
7092 49.416 2.823 FRA Com-1 CS76469 1001G
7094 49.8724 8.65081 GER Da-0 CS76791 1001G
7096 47.3239 5.04278 FRA Di-G CS76472 1001G
7098 47 5 FRA CS28208 CS6681 RegMap
7100 50.3055 8.324 DEU CS28202 CS6677 RegMap
7102 50.7224 8.2372 GER Do-0 CS76474 1001G
7103 49.4167 16.2667 CZE Dra-0 CS76476 1001G
7104 49.4167 16.2667 CZE CS28213 CS6686 RegMap
7105 49.4167 16.2667 CZE CS28214 CS6687 RegMap
7106 51.051 13.7336 GER Dr-0 CS78897 1001G
7107 54.7761 -1.5733 UK Durh-1 CS76477 1001G
7109 51.3 0.5 UK Ema-1 CS76480 1001G
7110 52.0333 5.66667 NLD CS28217 CS22532 RegMap
7111 55.9494 -3.16028 UK Edi-0 CS76831 1001G
7113 50.3 6.3 DEU CS28224 CS6690 RegMap
7116 51.4599 12.6327 DEU CS28227 CS6693 RegMap
7117 51.5105 9.68253 GER El-0 CS76479 1001G
7119 50 8.5 GER En-2 CS76481 1001G
7120 50 8.5 GER En-D CS76482 1001G
7121 50 8.5 DEU CS28231 CS6176 RegMap
7123 50.1721 8.38912 DEU CS28236 CS6697 RegMap
7125 49.5955 11.0087 GER Er-0 CS78898 1001G
7126 60.1997 24.5682 FIN Es-0 CS76484 1001G
7127 58.6656 24.9871 EST Est CS76485 1001G
7128 58.3 25.3 Russia CS28243 CS6700 RegMap
7130 44.6447 2.56481 FRA Et-0 CS76486 1001G
7133 50.1102 8.6822 GER Fr-2 CS76489 1001G
7135 50.1102 8.6822 DEU CS28268 CS6710 RegMap
7138 50.5 8.0167 GER Fi-0 CS76488 1001G
7139 50.5 8.0167 DEU CS28252 CS6705 RegMap
7141 50.3 8 DEU CS28274 CS6715 RegMap
7143 51.0167 5.86667 NED Gel-1 CS76492 1001G
7145 46.5 6.08 CHE CS28277 CS6718 RegMap
7147 50.584 8.67825 GER Gie-0 CS76493 1001G
7149 50.3 8 DEU CS28330 CS6730 RegMap
7150 50.3 8 DEU CS28332 CS6731 RegMap
7151 51.5338 9.9355 DEU CS28282 CS6721 RegMap
7152 51.5338 9.9355 DEU CS28283 CS6722 RegMap
7158 47 15.5 AUT Gr-5 CS76885 1001G
7160 43.178 -85.2532 USA Gre-0 CS76497 1001G
7161 53.5 10.5 GER Gd-1 CS76491 1001G
7162 52.24 9.44 GER Hs-0 CS76515 1001G
7163 52.3721 9.73569 GER Ha-0 CS76500 1001G
7164 55.675 12.5686 DEN Hau-0 CS76915 1001G
7165 51.3472 8.28844 GER Hn-0 CS76513 1001G
7166 51.25 5.9 NLD CS28344 CS22534 RegMap
7168 38.714649 69.706131 TJK CS28351 CS6178 RegMap
7169 54.4175 9.88682 GER Hh-0 CS76512 1001G
7172 52.1444 9.37827 DEU CS28349 CS6904 RegMap
7176 50.5 7.5 DEU CS28362 CS6906 RegMap
7177 49 15 CZE Jm-0 CS76520 1001G
7178 49 15 CZE CS28373 CS6749 RegMap
7181 50.927 11.587 GER Je-0 CS76518 1001G
7183 35 77 IND Kas-1 CS79018 1001G
7186 54.8969 23.8924 LTU Kn-0 CS76969 1001G
7188 50.0667 8.5333 DEU CS28382 CS6102 RegMap
7192 55.6395 -5.66364 UK Kil-0 CS76526 1001G
7194 50.95 6.9666 DEU CS28389 CS6756 RegMap
7195 50.95 6.9666 DEU CS28390 CS6757 RegMap
7199 50.95 6.9666 GER Kl-5 CS76528 1001G
7201 51.3317 6.55934 DEU CS28419 CS6764 RegMap
7202 50.1797 8.50861 GER Kb-0 CS76524 1001G
7203 49.631 11.5722 GER Krot-0 CS76534 1001G
7205 49.631 11.5722 DEU CS28423 CS3888 RegMap
7206 50.0742 8.96617 DEU CS28420 CS6766 RegMap
7207 35.0085 135.752 JPN Kyoto CS76535 1001G
7208 55.6739 -3.78181 UK Lan-0 CS76539 1001G
7209 52.7333 15.2333 POL La-0 CS76538 1001G
7210 52.7333 15.2333 POL CS28440 CS6767 RegMap
7213 47.984 10.8719 GER Ler-0 CS77020 1001G
7217 48 0.5 FRA Lm-2 CS76545 1001G
7218 52.1611 4.49015 NED Le-0 CS76540 1001G
7223 50.3833 8.0666 GER Li-2:1 CS76541 1001G
7224 50.3833 8.0666 DEU CS28454 CS1316 RegMap
7227 50.3833 8.0666 DEU CS28457 CS6909 RegMap
7228 50.3833 8.0666 DEU CS28458 CS6776 RegMap
7229 50.3833 8.0666 DEU CS28459 CS6777 RegMap
7231 50.3833 8.0666 GER Li-7 CS77035 1001G
7236 NA NA LTU Litva CS76543 
7238 41.59 2.49 ESP CS28471 CS6782 RegMap
7239 41.59 2.49 ESP CS28472 CS6783 RegMap
7242 47.6166 7.6666 DEU CS28475 CS6786 RegMap
7244 50.001 8.26664 GER Mnz-0 CS76552 1001G
7245 50.8167 8.7667 DEU CS28488 CS6789 RegMap
7246 50.8167 8.7667 DEU CS28489 CS6790 RegMap
7248 41.3923 -70.6652 USA Mv-0 CS76556 1001G
7250 51.9183 10.1138 GER Me-0 CS76549 1001G
7252 54.6167 -2.3 GBR CS28490 CS1362 RegMap
7255 50.95 7.5 GER Mh-0 CS76550 1001G
7256 50.95 7.5 POL CS28493 CS6793 RegMap
7258 50.5 8.5 GER Nw-0 CS76564 1001G
7260 50.5 8.5 DEU CS28575 CS6813 RegMap
7262 50.5 8.5 DEU CS28577 CS6815 RegMap
