fastq sample_id sra_folder date_released id unit_seq_run release_lane
MLFH370520180706_CKDL210006837-1a-AK34068-AK24534_HFH7VCCX2_L8_1.fq.gz MLFH370520180706 2021-04-21-ath-release-06 2021-04-21 MLFH370520180706 1 L6
MLFH370620180529_CKDL210006837-1a-AK31398-AK24534_HFH7VCCX2_L8_1.fq.gz MLFH370620180529 2021-04-21-ath-release-06 2021-04-21 MLFH370620180529 1 L6
MLFH370720180529_CKDL210007515-1a-AK34068-AK26896_HFWH5CCX2_L3_1.fq.gz MLFH370720180529 2021-05-03-ath-release-07 2021-05-03 MLFH370720180529 1 L6
MLFH370720180706_CKDL210007515-1a-AK31398-AK26896_HFWH5CCX2_L3_1.fq.gz MLFH370720180706 2021-05-03-ath-release-07 2021-05-03 MLFH370720180706 1 L6
MLFH370820180529_CKDL210007515-1a-AK7838-AK26896_HFWH5CCX2_L3_1.fq.gz MLFH370820180529 2021-05-03-ath-release-07 2021-05-03 MLFH370820180529 1 L6
MLFH370920180529_CKDL210008890-1a-AK34070-AK9050_HFVKHCCX2_L2_1.fq.gz MLFH370920180529 2021-05-17-ath-release-08 2021-05-17 MLFH370920180529 1 L6
MLFH370920180706_CKDL210008890-1a-7UDI1539-AK9050_HFVKHCCX2_L2_1.fq.gz MLFH370920180706 2021-05-17-ath-release-08 2021-05-17 MLFH370920180706 1 L6
MLFH371020180529_CKDL210008890-1a-7UDI1971-AK9050_HFVKHCCX2_L2_1.fq.gz MLFH371020180529 2021-05-17-ath-release-08 2021-05-17 MLFH371020180529 1 L6
MLFH371020180706_CKDL210008890-1a-AK11638-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH371020180706 2021-05-17-ath-release-08 2021-05-17 MLFH371020180706 1 L6
MLFH420120180419_CKDL210001607-1a-AK33987-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420120180419 2021-02-15-ath-release-02 2021-02-15 MLFH420120180419 1 L6
MLFH420120180419_CKDL210001607-1a-AK33987-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420120180419 2021-04-03-ath-release-05 2021-04-03 MLFH420120180419 2 L6
MLFH420120180419_CKDL210001607-1a-AK33987-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH420120180419 2021-04-03-ath-release-05 2021-04-03 MLFH420120180419 2 L6
MLFH420120180506_CKDL210001607-1a-AK28238-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420120180506 2021-02-15-ath-release-02 2021-02-15 MLFH420120180506 1 L6
MLFH420120180506_CKDL210001607-1a-AK28238-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420120180506 2021-04-03-ath-release-05 2021-04-03 MLFH420120180506 2 L6
MLFH420120180506_CKDL210001607-1a-AK28238-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH420120180506 2021-04-03-ath-release-05 2021-04-03 MLFH420120180506 2 L6
MLFH420220180419_CKDL210001607-1a-AK9787-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420220180419 2021-02-15-ath-release-02 2021-02-15 MLFH420220180419 1 L6
MLFH420220180419_CKDL210001607-1a-AK9787-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420220180419 2021-04-03-ath-release-05 2021-04-03 MLFH420220180419 2 L6
MLFH420220180419_CKDL210001607-1a-AK9787-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH420220180419 2021-04-03-ath-release-05 2021-04-03 MLFH420220180419 2 L6
MLFH420220180506_CKDL210001607-1a-AK10689-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420220180506 2021-02-15-ath-release-02 2021-02-15 MLFH420220180506 1 L6
MLFH420220180506_CKDL210001607-1a-AK10689-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420220180506 2021-04-03-ath-release-05 2021-04-03 MLFH420220180506 2 L6
MLFH420220180506_CKDL210001607-1a-AK10689-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH420220180506 2021-04-03-ath-release-05 2021-04-03 MLFH420220180506 2 L6
MLFH420320180419_CKDL210004258-1a-AK11638-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420320180419 2021-03-24-ath-release-04 2021-03-24 MLFH420320180419 1 L6
MLFH420320180506_CKDL210004258-1a-AK33987-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420320180506 2021-03-24-ath-release-04 2021-03-24 MLFH420320180506 1 L6
MLFH420320190525_CKDL210004258-1a-AK10689-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420320190525 2021-03-24-ath-release-04 2021-03-24 MLFH420320190525 1 L6
MLFH420420180419_CKDL210004258-1a-AK28238-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420420180419 2021-03-24-ath-release-04 2021-03-24 MLFH420420180419 1 L6
MLFH420420180506_CKDL210004258-1a-AK9787-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420420180506 2021-03-24-ath-release-04 2021-03-24 MLFH420420180506 1 L6
MLFH420520180419_CKDL210006837-1a-AK7838-AK24534_HFH7VCCX2_L8_1.fq.gz MLFH420520180419 2021-04-21-ath-release-06 2021-04-21 MLFH420520180419 1 L6
MLFH420520180506_CKDL210006837-1a-AK34069-AK24534_HFH7VCCX2_L8_1.fq.gz MLFH420520180506 2021-04-21-ath-release-06 2021-04-21 MLFH420520180506 1 L6
MLFH420520190525_CKDL210006837-1a-7UDI1971-AK24534_HFH7VCCX2_L8_1.fq.gz MLFH420520190525 2021-04-21-ath-release-06 2021-04-21 MLFH420520190525 1 L6
MLFH420620180419_CKDL210006837-1a-AK34070-AK24534_HFH7VCCX2_L8_1.fq.gz MLFH420620180419 2021-04-21-ath-release-06 2021-04-21 MLFH420620180419 1 L6
MLFH420620180506_CKDL210006837-1a-7UDI1539-AK24534_HFH7VCCX2_L8_1.fq.gz MLFH420620180506 2021-04-21-ath-release-06 2021-04-21 MLFH420620180506 1 L6
MLFH420620190525_CKDL210006837-1a-AK11638-AK26896_HFH7VCCX2_L8_1.fq.gz MLFH420620190525 2021-04-21-ath-release-06 2021-04-21 MLFH420620190525 1 L6
MLFH420720180419_CKDL210007515-1a-AK34069-AK26896_HFWH5CCX2_L3_1.fq.gz MLFH420720180419 2021-05-03-ath-release-07 2021-05-03 MLFH420720180419 1 L6
MLFH420720180506_CKDL210007515-1a-AK34070-AK26896_HFWH5CCX2_L3_1.fq.gz MLFH420720180506 2021-05-03-ath-release-07 2021-05-03 MLFH420720180506 1 L6
MLFH420720190525_CKDL210007516-1a-AK28238-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH420720190525 2021-05-03-ath-release-07 2021-05-03 MLFH420720190525 1 L6
MLFH420820180419_CKDL210007516-1a-AK11638-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH420820180419 2021-05-03-ath-release-07 2021-05-03 MLFH420820180419 1 L6
MLFH420820180506_CKDL210007516-1a-AK33987-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH420820180506 2021-05-03-ath-release-07 2021-05-03 MLFH420820180506 1 L6
MLFH420820190525_CKDL210007516-1a-AK9787-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH420820190525 2021-05-03-ath-release-07 2021-05-03 MLFH420820190525 1 L6
MLFH420920180419_CKDL210008890-1a-AK33987-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH420920180419 2021-05-17-ath-release-08 2021-05-17 MLFH420920180419 1 L6
MLFH420920180506_CKDL210008890-1a-AK28238-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH420920180506 2021-05-17-ath-release-08 2021-05-17 MLFH420920180506 1 L6
MLFH420920190525_CKDL210008890-1a-AK34068-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH420920190525 2021-05-17-ath-release-08 2021-05-17 MLFH420920190525 1 L6
MLFH421020180419_CKDL210008890-1a-AK9787-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH421020180419 2021-05-17-ath-release-08 2021-05-17 MLFH421020180419 1 L6
MLFH421020180506_CKDL210008890-1a-AK10689-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH421020180506 2021-05-17-ath-release-08 2021-05-17 MLFH421020180506 1 L6
MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180206 2021-02-15-ath-release-02 2021-02-15 MLFH430120180206 1 L6
MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180206 2021-04-03-ath-release-05 2021-04-03 MLFH430120180206 2 L6
MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430120180206 2021-04-03-ath-release-05 2021-04-03 MLFH430120180206 2 L6
MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180221 2021-02-15-ath-release-02 2021-02-15 MLFH430120180221 1 L6
MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180221 2021-04-03-ath-release-05 2021-04-03 MLFH430120180221 2 L6
MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430120180221 2021-04-03-ath-release-05 2021-04-03 MLFH430120180221 2 L6
MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180314 2021-02-15-ath-release-02 2021-02-15 MLFH430120180314 1 L6
MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180314 2021-04-03-ath-release-05 2021-04-03 MLFH430120180314 2 L6
MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430120180314 2021-04-03-ath-release-05 2021-04-03 MLFH430120180314 2 L6
MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180328 2021-02-15-ath-release-02 2021-02-15 MLFH430120180328 1 L6
MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180328 2021-04-03-ath-release-05 2021-04-03 MLFH430120180328 2 L6
MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430120180328 2021-04-03-ath-release-05 2021-04-03 MLFH430120180328 2 L6
MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430120190228 2021-02-15-ath-release-02 2021-02-15 MLFH430120190228 1 L6
MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430120190228 2021-04-03-ath-release-05 2021-04-03 MLFH430120190228 2 L6
MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH430120190228 2021-04-03-ath-release-05 2021-04-03 MLFH430120190228 2 L6
MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430120190314 2021-02-15-ath-release-02 2021-02-15 MLFH430120190314 1 L6
MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430120190314 2021-04-03-ath-release-05 2021-04-03 MLFH430120190314 2 L6
MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH430120190314 2021-04-03-ath-release-05 2021-04-03 MLFH430120190314 2 L6
MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180206 2021-02-15-ath-release-02 2021-02-15 MLFH430220180206 1 L6
MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180206 2021-04-03-ath-release-05 2021-04-03 MLFH430220180206 2 L6
MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430220180206 2021-04-03-ath-release-05 2021-04-03 MLFH430220180206 2 L6
MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180221 2021-02-15-ath-release-02 2021-02-15 MLFH430220180221 1 L6
MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180221 2021-04-03-ath-release-05 2021-04-03 MLFH430220180221 2 L6
MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430220180221 2021-04-03-ath-release-05 2021-04-03 MLFH430220180221 2 L6
MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180314 2021-02-15-ath-release-02 2021-02-15 MLFH430220180314 1 L6
MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180314 2021-04-03-ath-release-05 2021-04-03 MLFH430220180314 2 L6
MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430220180314 2021-04-03-ath-release-05 2021-04-03 MLFH430220180314 2 L6
MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430220180328 2021-02-15-ath-release-02 2021-02-15 MLFH430220180328 1 L6
MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430220180328 2021-04-03-ath-release-05 2021-04-03 MLFH430220180328 2 L6
MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH430220180328 2021-04-03-ath-release-05 2021-04-03 MLFH430220180328 2 L6
MLFH430320180206_CKDL210004258-1a-AK34068-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH430320180206 2021-03-24-ath-release-04 2021-03-24 MLFH430320180206 1 L6
MLFH430320180221_CKDL210004258-1a-AK31398-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH430320180221 2021-03-24-ath-release-04 2021-03-24 MLFH430320180221 1 L6
MLFH430320180314_CKDL210004258-1a-AK7838-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH430320180314 2021-03-24-ath-release-04 2021-03-24 MLFH430320180314 1 L6
MLFH430320190328_CKDL210006835-1a-AK10689-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH430320190328 2021-04-21-ath-release-06 2021-04-21 MLFH430320190328 1 L6
MLFH430420180206_CKDL210006835-1a-AK11638-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH430420180206 2021-04-21-ath-release-06 2021-04-21 MLFH430420180206 1 L6
MLFH430420180221_CKDL210006835-1a-AK33987-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH430420180221 2021-04-21-ath-release-06 2021-04-21 MLFH430420180221 1 L6
MLFH430420180314_CKDL210006835-1a-AK28238-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH430420180314 2021-04-21-ath-release-06 2021-04-21 MLFH430420180314 1 L6
MLFH430420180328_CKDL210006835-1a-AK9787-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH430420180328 2021-04-21-ath-release-06 2021-04-21 MLFH430420180328 1 L6
MLFH430420190228_CKDL210006835-1a-AK34068-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH430420190228 2021-04-21-ath-release-06 2021-04-21 MLFH430420190228 1 L6
MLFH430420190314_CKDL210006835-1a-AK31398-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH430420190314 2021-04-21-ath-release-06 2021-04-21 MLFH430420190314 1 L6
MLFH430420190328_CKDL210006835-1a-AK7838-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH430420190328 2021-04-21-ath-release-06 2021-04-21 MLFH430420190328 1 L6
MLFH430520180206_CKDL210006837-1a-AK33987-AK26896_HFH7VCCX2_L8_1.fq.gz MLFH430520180206 2021-04-21-ath-release-06 2021-04-21 MLFH430520180206 1 L6
MLFH430520180221_CKDL210006837-1a-AK28238-AK26896_HFH7VCCX2_L8_1.fq.gz MLFH430520180221 2021-04-21-ath-release-06 2021-04-21 MLFH430520180221 1 L6
MLFH430520180314_CKDL210006837-1a-AK9787-AK26896_HFH7VCCX2_L8_1.fq.gz MLFH430520180314 2021-04-21-ath-release-06 2021-04-21 MLFH430520180314 1 L6
MLFH430520180328_CKDL210006837-1a-AK10689-AK26896_HFH7VCCX2_L8_1.fq.gz MLFH430520180328 2021-04-21-ath-release-06 2021-04-21 MLFH430520180328 1 L6
MLFH430620180206_CKDL210006837-1a-AK34068-AK26896_HFH7VCCX2_L8_1.fq.gz MLFH430620180206 2021-04-21-ath-release-06 2021-04-21 MLFH430620180206 1 L6
MLFH430620180221_CKDL210006837-1a-AK31398-AK26896_HFH7VCCX2_L8_1.fq.gz MLFH430620180221 2021-04-21-ath-release-06 2021-04-21 MLFH430620180221 1 L6
MLFH430620180314_CKDL210006837-1a-AK7838-AK26896_HFH7VCCX2_L8_1.fq.gz MLFH430620180314 2021-04-21-ath-release-06 2021-04-21 MLFH430620180314 1 L6
MLFH430620180328_CKDL210006837-1a-AK34069-AK26896_HFH7VCCX2_L8_1.fq.gz MLFH430620180328 2021-04-21-ath-release-06 2021-04-21 MLFH430620180328 1 L6
MLFH430720180206_CKDL210007516-1a-AK10689-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH430720180206 2021-05-03-ath-release-07 2021-05-03 MLFH430720180206 1 L6
MLFH430720180221_CKDL210007516-1a-AK34068-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH430720180221 2021-05-03-ath-release-07 2021-05-03 MLFH430720180221 1 L6
MLFH430720180314_CKDL210007516-1a-AK31398-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH430720180314 2021-05-03-ath-release-07 2021-05-03 MLFH430720180314 1 L6
MLFH430720180328_CKDL210007516-1a-AK7838-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH430720180328 2021-05-03-ath-release-07 2021-05-03 MLFH430720180328 1 L6
MLFH430820180206_CKDL210007516-1a-AK34069-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH430820180206 2021-05-03-ath-release-07 2021-05-03 MLFH430820180206 1 L6
MLFH430820180221_CKDL210007516-1a-AK34070-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH430820180221 2021-05-03-ath-release-07 2021-05-03 MLFH430820180221 1 L6
MLFH430820180314_CKDL210007516-1a-7UDI1539-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH430820180314 2021-05-03-ath-release-07 2021-05-03 MLFH430820180314 1 L6
MLFH430820180328_CKDL210007516-1a-7UDI1971-AK9050_HFWH5CCX2_L4_1.fq.gz MLFH430820180328 2021-05-03-ath-release-07 2021-05-03 MLFH430820180328 1 L6
MLFH430920180206_CKDL210008890-1a-AK31398-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH430920180206 2021-05-17-ath-release-08 2021-05-17 MLFH430920180206 1 L6
MLFH430920180221_CKDL210008890-1a-AK7838-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH430920180221 2021-05-17-ath-release-08 2021-05-17 MLFH430920180221 1 L6
MLFH430920180314_CKDL210008890-1a-AK34069-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH430920180314 2021-05-17-ath-release-08 2021-05-17 MLFH430920180314 1 L6
MLFH430920180328_CKDL210008890-1a-AK34070-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH430920180328 2021-05-17-ath-release-08 2021-05-17 MLFH430920180328 1 L6
MLFH431020180206_CKDL210008890-1a-7UDI1539-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH431020180206 2021-05-17-ath-release-08 2021-05-17 MLFH431020180206 1 L6
MLFH431020180221_CKDL210008890-1a-7UDI1971-AK8191_HFVKHCCX2_L2_1.fq.gz MLFH431020180221 2021-05-17-ath-release-08 2021-05-17 MLFH431020180221 1 L6
MLFH431020180314_CKDL210008890-1a-AK11638-AK20024_HFVKHCCX2_L2_1.fq.gz MLFH431020180314 2021-05-17-ath-release-08 2021-05-17 MLFH431020180314 1 L6
MLFH431020180328_CKDL210008890-1a-AK33987-AK20024_HFVKHCCX2_L2_1.fq.gz MLFH431020180328 2021-05-17-ath-release-08 2021-05-17 MLFH431020180328 1 L6
MLFH450120180327_CKDL210001607-1a-AK9787-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180327 2021-02-15-ath-release-02 2021-02-15 MLFH450120180327 1 L6
MLFH450120180327_CKDL210001607-1a-AK9787-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180327 2021-04-03-ath-release-05 2021-04-03 MLFH450120180327 2 L6
MLFH450120180327_CKDL210001607-1a-AK9787-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120180327 2021-04-03-ath-release-05 2021-04-03 MLFH450120180327 2 L6
MLFH450120180411_CKDL210001607-1a-AK10689-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180411 2021-02-15-ath-release-02 2021-02-15 MLFH450120180411 1 L6
MLFH450120180411_CKDL210001607-1a-AK10689-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180411 2021-04-03-ath-release-05 2021-04-03 MLFH450120180411 2 L6
MLFH450120180411_CKDL210001607-1a-AK10689-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120180411 2021-04-03-ath-release-05 2021-04-03 MLFH450120180411 2 L6
MLFH450120180425_CKDL210001607-1a-AK34068-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180425 2021-02-15-ath-release-02 2021-02-15 MLFH450120180425 1 L6
MLFH450120180425_CKDL210001607-1a-AK34068-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180425 2021-04-03-ath-release-05 2021-04-03 MLFH450120180425 2 L6
MLFH450120180425_CKDL210001607-1a-AK34068-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120180425 2021-04-03-ath-release-05 2021-04-03 MLFH450120180425 2 L6
MLFH450120190115_CKDL210001607-1a-AK34069-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190115 2021-02-15-ath-release-02 2021-02-15 MLFH450120190115 1 L6
MLFH450120190115_CKDL210001607-1a-AK34069-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190115 2021-04-03-ath-release-05 2021-04-03 MLFH450120190115 2 L6
MLFH450120190115_CKDL210001607-1a-AK34069-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120190115 2021-04-03-ath-release-05 2021-04-03 MLFH450120190115 2 L6
MLFH450120190131_CKDL210001607-1a-AK34070-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190131 2021-02-15-ath-release-02 2021-02-15 MLFH450120190131 1 L6
MLFH450120190131_CKDL210001607-1a-AK34070-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190131 2021-04-03-ath-release-05 2021-04-03 MLFH450120190131 2 L6
MLFH450120190131_CKDL210001607-1a-AK34070-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120190131 2021-04-03-ath-release-05 2021-04-03 MLFH450120190131 2 L6
MLFH450120190215_CKDL210001607-1a-7UDI1539-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190215 2021-02-15-ath-release-02 2021-02-15 MLFH450120190215 1 L6
MLFH450120190215_CKDL210001607-1a-7UDI1539-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190215 2021-04-03-ath-release-05 2021-04-03 MLFH450120190215 2 L6
MLFH450120190215_CKDL210001607-1a-7UDI1539-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120190215 2021-04-03-ath-release-05 2021-04-03 MLFH450120190215 2 L6
MLFH450120190304_CKDL210001607-1a-7UDI1971-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190304 2021-02-15-ath-release-02 2021-02-15 MLFH450120190304 1 L6
MLFH450120190304_CKDL210001607-1a-7UDI1971-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190304 2021-04-03-ath-release-05 2021-04-03 MLFH450120190304 2 L6
MLFH450120190304_CKDL210001607-1a-7UDI1971-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120190304 2021-04-03-ath-release-05 2021-04-03 MLFH450120190304 2 L6
MLFH450220180411_CKDL210001607-1a-AK31398-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450220180411 2021-02-15-ath-release-02 2021-02-15 MLFH450220180411 1 L6
MLFH450220180411_CKDL210001607-1a-AK31398-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450220180411 2021-04-03-ath-release-05 2021-04-03 MLFH450220180411 2 L6
MLFH450220180411_CKDL210001607-1a-AK31398-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450220180411 2021-04-03-ath-release-05 2021-04-03 MLFH450220180411 2 L6
MLFH450220180425_CKDL210001607-1a-AK7838-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450220180425 2021-02-15-ath-release-02 2021-02-15 MLFH450220180425 1 L6
MLFH450220180425_CKDL210001607-1a-AK7838-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450220180425 2021-04-03-ath-release-05 2021-04-03 MLFH450220180425 2 L6
MLFH450220180425_CKDL210001607-1a-AK7838-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450220180425 2021-04-03-ath-release-05 2021-04-03 MLFH450220180425 2 L6
MLFH450320180411_CKDL210006835-1a-AK34069-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH450320180411 2021-04-21-ath-release-06 2021-04-21 MLFH450320180411 1 L6
MLFH450320180425_CKDL210006835-1a-AK34070-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH450320180425 2021-04-21-ath-release-06 2021-04-21 MLFH450320180425 1 L6
MLFH450320190215_CKDL210006835-1a-AK11638-AK8191_HFH7VCCX2_L6_1.fq.gz MLFH450320190215 2021-04-21-ath-release-06 2021-04-21 MLFH450320190215 1 L6
MLFH450320190304_CKDL210006835-1a-AK33987-AK8191_HFH7VCCX2_L6_1.fq.gz MLFH450320190304 2021-04-21-ath-release-06 2021-04-21 MLFH450320190304 1 L6
MLFH450420180411_CKDL210006835-1a-7UDI1539-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH450420180411 2021-04-21-ath-release-06 2021-04-21 MLFH450420180411 1 L6
MLFH450420180425_CKDL210006835-1a-7UDI1971-AK9050_HFH7VCCX2_L6_1.fq.gz MLFH450420180425 2021-04-21-ath-release-06 2021-04-21 MLFH450420180425 1 L6
MLFH450520180327_CKDL210007513-1a-AK11638-AK9050_HFWH5CCX2_L1_1.fq.gz MLFH450520180327 2021-05-03-ath-release-07 2021-05-03 MLFH450520180327 1 L6
MLFH450520180411_CKDL210007513-1a-AK33987-AK9050_HFWH5CCX2_L1_1.fq.gz MLFH450520180411 2021-05-03-ath-release-07 2021-05-03 MLFH450520180411 1 L6
MLFH450520180425_CKDL210007513-1a-AK28238-AK9050_HFWH5CCX2_L1_1.fq.gz MLFH450520180425 2021-05-03-ath-release-07 2021-05-03 MLFH450520180425 1 L6
MLFH450620180327_CKDL210007513-1a-AK9787-AK9050_HFWH5CCX2_L1_1.fq.gz MLFH450620180327 2021-05-03-ath-release-07 2021-05-03 MLFH450620180327 1 L6
MLFH450620180411_CKDL210007513-1a-AK10689-AK9050_HFWH5CCX2_L1_1.fq.gz MLFH450620180411 2021-05-03-ath-release-07 2021-05-03 MLFH450620180411 1 L6
MLFH450620180425_CKDL210007513-1a-AK34068-AK9050_HFWH5CCX2_L1_1.fq.gz MLFH450620180425 2021-05-03-ath-release-07 2021-05-03 MLFH450620180425 1 L6
MLFH450620190131_CKDL210007513-1a-AK31398-AK9050_HFWH5CCX2_L1_1.fq.gz MLFH450620190131 2021-05-03-ath-release-07 2021-05-03 MLFH450620190131 1 L6
