,id,Sequenced by,Name,Country,Lat,Long,Collector,CS Number,Admixture Group
840,9696,Monsanto,Castelfed-4-214,ITA,46.3378,11.2928,Joerg Wunder,CS78893,ylw_circle
841,9697,Monsanto,Dolen-1,BUL,41.62,23.94,0,CS76802,wht_circle
842,9698,Monsanto,Goced-1,BUL,41.57,23.85,0,CS76882,wht_circle
843,9699,Monsanto,Kolar-1,BUL,41.37,23.14,0,CS76974,wht_circle
844,9700,Monsanto,Dolna-1-10,BUL,42.32,23.1,0,CS76803,wht_circle
845,9701,Monsanto,Ivano-1,BUL,43.7,25.91,0,CS76954,wht_circle
846,9703,Monsanto,Melni-1,BUL,41.53,23.39,0,CS77079,wht_circle
847,9704,Monsanto,Melni-2,BUL,41.53,23.39,0,CS77080,wht_circle
848,9705,Monsanto,Choto-1,BUL,41.5,23.33,0,CS76769,wht_circle
849,9706,Monsanto,Dospa-1,BUL,41.64,24.18,0,CS76807,wht_circle
850,9707,Monsanto,Podvi-1,BUL,41.57,24.84,0,CS77187,wht_circle
851,9708,Monsanto,Kardz-1,BUL,41.62,25.35,0,CS76962,wht_circle
852,9709,Monsanto,Zerev-1-34,BUL,41.85,23.13,0,CS78878,wht_circle
853,9710,Monsanto,Zerev-1-35,BUL,41.85,23.13,0,CS78879,wht_circle
854,9711,Monsanto,Dolna-1-39,BUL,42.32,23.1,0,CS76804,wht_circle
855,9712,Monsanto,Dolna-1-40,BUL,42.32,23.1,0,CS76805,wht_circle
856,9713,Monsanto,Stara-1,BUL,42.49,25.61,0,CS77271,wht_circle
857,9714,Monsanto,Grivo-1,BUL,41.84,25.75,0,CS76888,wht_circle
858,9716,Monsanto,Leska-1-44,BUL,41.54,24.98,0,CS77030,wht_circle
859,9717,Monsanto,Kardz-2,BUL,41.66,25.47,0,CS76963,wht_circle
860,9718,Monsanto,Smolj-1,BUL,41.55,24.75,0,CS77256,wht_circle
861,9719,Monsanto,Koren-1,BUL,41.83,25.69,0,CS76983,wht_circle
862,9720,Monsanto,Malak-1,BUL,41.77,25.68,0,CS77064,wht_circle
863,9721,Monsanto,Schip-1,BUL,42.72,25.33,0,CS77239,wht_circle
864,9722,Monsanto,Groch-1,BUL,41.71,24.41,0,CS76890,wht_circle
865,9723,Monsanto,Slavi-2,BUL,41.42,23.67,0,CS77252,wht_circle
866,9725,Monsanto,Epidauros-1,GRC,37.6,23.08,0,CS76844,wht_circle
867,9726,Monsanto,Faneronemi-3,GRC,37.07,22.04,0,CS76853,wht_circle
868,9727,Monsanto,Olympia-2,GRC,37.63,21.62,0,CS77144,ylw_circle
869,9728,Monsanto,Stiav-1,SVK,48.46,18.9,0,CS77279,ylw_circle
870,9729,Monsanto,Stiav-2,SVK,48.46,18.9,0,CS77280,ylw_circle
871,9730,Monsanto,Bela-1,SVK,48.47,18.94,0,CS76696,ylw_circle
872,9731,Monsanto,Stiav-3,SVK,48.46,18.9,0,CS77281,ylw_circle
873,9732,Monsanto,Halca-1,SVK,48.47,18.96,0,CS76909,ylw_circle
874,9733,Monsanto,Bela-2,SVK,48.47,18.94,0,CS76697,ylw_circle
875,9735,Monsanto,Bela-4,SVK,48.47,18.94,0,CS76699,ylw_circle
876,9736,Monsanto,Teiu-2,ROU,44.69,25.17,0,CS77361,forbidden
877,9737,Monsanto,Ulies-1,ROU,45.95,22.62,0,CS78815,purple_circle
878,9738,Monsanto,Bran-1,ROU,45.57,25.42,0,CS76722,forbidden
879,9739,Monsanto,Toc-1,ROU,46.01,22.33,0,CS77370,ylw_circle
880,9741,Monsanto,Orast-1,ROU,45.84,23.16,0,CS77151,ylw_circle
881,9743,Monsanto,Furni-1,ROU,45.14,25.0,0,CS76873,forbidden
882,9744,Monsanto,Iasi-1,ROU,47.16,27.59,0,CS76944,forbidden
883,9745,Monsanto,Sij 1/96,UZB,41.45,70.05,0,CS77249,purple_circle
884,9747,Monsanto,Zabar-1,SRB,44.38,21.22,0,CS78870,ylw_circle
885,9748,Monsanto,Zagub-1,SRB,44.23,21.71,0,CS78871,forbidden
886,9749,Monsanto,Knjas-1,SRB,43.54,22.29,0,CS76971,wht_circle
887,9754,Monsanto,Sredn-1,SRB,44.66,21.37,0,CS77269,forbidden
888,9755,Monsanto,Vajug-1,SRB,44.56,22.56,0,CS78828,wht_circle
889,9756,Monsanto,Staro-2,SRB,44.3,21.08,0,CS77273,ylw_circle
890,9757,Monsanto,Staro-1,SRB,44.3,21.08,0,CS77272,wht_circle
891,9758,Salk,Altai-5,CHN,47.75,88.4,0,CS76433,purple_circle
892,9759,Salk,Anz-0,IRN,37.47,49.47,0,CS76439,wht_circle
893,9761,Salk,Bik-1,LBN,33.92,35.7,0,CS76449,ylw_circle
894,9762,Salk,Etna-2,ITA,37.69,14.98,0,CS76487,forbidden
895,9764,Salk,Qar-8a,LBN,34.1,35.84,0,CS76581,forbidden
896,9766,Salk,Westkar-4,KGZ,42.26,74.16,0,CS76629,purple_circle
897,9768,Monsanto,Ru4-16,GER,48.57,9.16,0,CS77225,ylw_circle
898,9769,Monsanto,HE-1,GER,48.55,8.99,0,CS76916,ylw_circle
899,9770,Monsanto,KBG2-13,GER,48.53,9.01,0,CS76966,ylw_circle
900,9771,Monsanto,Pfn-N2.2-6,GER,48.56,9.11,0,CS77172,ylw_circle
901,9772,Monsanto,Hof-1,GER,48.41,8.85,0,CS76925,ylw_circle
902,9774,Monsanto,Alt-1,GER,48.59,9.22,0,CS76663,ylw_circle
903,9775,Monsanto,Berg-1,GER,48.41,8.79,0,CS76701,ylw_circle
904,9776,Monsanto,Fell3-7,GER,48.43,8.79,0,CS76857,ylw_circle
905,9777,Monsanto,Gn-1,GER,48.57,9.17,0,CS76880,ylw_circle
906,9778,Monsanto,Bach-7,GER,48.41,8.84,0,CS76679,ylw_circle
907,9779,Monsanto,Bai-10,GER,48.5,8.78,0,CS76682,ylw_circle
908,9780,Monsanto,Fell2-4,GER,48.43,8.79,0,CS76856,ylw_circle
909,9781,Monsanto,Kus2-2,GER,48.52,9.11,0,CS76990,ylw_circle
910,9782,Monsanto,Lu3-30,GER,48.53,9.09,0,CS77057,ylw_circle
911,9783,Monsanto,Tu-PK-7,GER,48.52,9.05,0,CS77396,forbidden
912,9784,Monsanto,Erg2-6,GER,48.5,8.8,0,CS76845,ylw_circle
913,9785,Monsanto,Ha-HBT1-2,GER,48.54,9.02,0,CS76898,ylw_circle
914,9786,Monsanto,Ha-P-13,GER,48.54,9.01,0,CS76901,ylw_circle
915,9787,Monsanto,HI-4,GER,48.5,9.0,0,CS76922,ylw_circle
916,9788,Monsanto,KBG1-14,GER,48.53,9.01,0,CS76965,ylw_circle
917,9789,Monsanto,Obh-13,GER,48.39,8.96,0,CS77140,ylw_circle
918,9790,Monsanto,Gn2-3,GER,48.58,9.18,0,CS76881,ylw_circle
919,9791,Monsanto,Haes-1,GER,48.6,9.2,0,CS76914,ylw_circle
920,9792,Monsanto,Lu4-2,GER,48.54,9.09,0,CS77058,ylw_circle
921,9793,Monsanto,Ru-N2,GER,48.57,9.16,0,CS77224,ylw_circle
922,9794,Monsanto,Tu-B1-2,GER,48.52,9.08,0,CS77391,ylw_circle
923,9795,Monsanto,Wank-2,GER,48.5,9.11,0,CS78852,ylw_circle
924,9796,Monsanto,Bach2-1,GER,48.41,8.84,0,CS76680,ylw_circle
925,9797,Monsanto,Ha-HBT2-10,GER,48.54,9.02,0,CS76899,ylw_circle
926,9798,Monsanto,Ha-P2-1,GER,48.54,9.01,0,CS76902,ylw_circle
927,9799,Monsanto,Hart-2,GER,48.39,8.85,0,CS76913,ylw_circle
928,9800,Monsanto,Ha-S-B,GER,48.54,9.01,0,CS76903,ylw_circle
929,9801,Monsanto,Ha-SP-2,GER,48.54,9.01,0,CS76904,ylw_circle
930,9802,Monsanto,Kus3-1,GER,48.51,9.11,0,CS76991,ylw_circle
931,9803,Monsanto,Muh-2,GER,48.42,8.76,0,CS77113,ylw_circle
932,9804,Monsanto,Obe1-15,GER,48.45,8.87,0,CS77139,ylw_circle
933,9805,Monsanto,Pfn-10,GER,48.54,9.09,0,CS77171,ylw_circle
934,9806,Monsanto,Ru-2,GER,48.56,9.16,0,CS77223,ylw_circle
935,9807,Monsanto,Schl-7,GER,48.6,9.22,0,CS77240,ylw_circle
936,9808,Monsanto,Tu-B2-3,GER,48.52,9.08,0,CS77392,ylw_circle
937,9809,Monsanto,Tu-KB-6,GER,48.52,9.05,0,CS77393,blu_circle
938,9810,Monsanto,Tu-KS-7,GER,48.53,9.07,0,CS77394,ylw_circle
939,9811,Monsanto,Tu-NK-12,GER,48.52,9.05,0,CS77395,ylw_circle
940,9812,Monsanto,Tu-W1,GER,48.52,9.03,0,CS77397,ylw_circle
941,9813,Monsanto,BI-4,GER,48.4,8.77,0,CS76706,ylw_circle
942,9814,Monsanto,Fell1-10,GER,48.42,8.79,0,CS76855,ylw_circle
943,9815,Monsanto,Ha-HBT3-11,GER,48.54,9.02,0,CS76900,ylw_circle
944,9816,Monsanto,Tu-WH,GER,48.55,9.06,0,CS77398,ylw_circle
945,9817,Monsanto,IP-Ace-0,ESP,39.84,-6.6,Carlos Alonso-Blanco,CS76642,pink_circle
946,9819,Monsanto,IP-Amu-0,ESP,42.35,-3.03,Carlos Alonso-Blanco,CS76664,pink_circle
947,9820,Monsanto,IP-Are-0,ESP,41.0,-4.71,Carlos Alonso-Blanco,CS76671,pink_circle
948,9821,Monsanto,IP-Aru-0,ESP,41.81,2.49,Xavier Picó,CS76674,pink_circle
949,9822,Monsanto,IP-Aul-0,ESP,40.52,-4.02,Carlos Alonso-Blanco,CS76675,pink_circle
950,9823,Monsanto,IP-Bae-0,ESP,43.34,-5.84,Carlos Alonso-Blanco,CS76681,blu_circle
951,9824,Monsanto,IP-Bes-5,ESP,42.91,-4.91,Carlos Alonso-Blanco,CS76702,forbidden
952,9825,Monsanto,IP-Boa-0,ESP,40.4,-3.88,Carlos Alonso-Blanco,CS76714,pink_circle
953,9826,Monsanto,IP-Bor-0,ESP,42.49,-6.71,Carlos Alonso-Blanco,CS76717,blu_circle
954,9827,Monsanto,IP-Bos-0,ESP,42.78,0.69,Xavier Picó,CS76719,blu_circle
955,9828,Monsanto,IP-Bra-0,ESP,42.5,-6.15,Xavier Picó,CS76721,blu_circle
956,9830,Monsanto,IP-Bus-0,ESP,36.97,-3.28,Carlos Alonso-Blanco,CS76736,forbidden
957,9831,Monsanto,IP-Cas-0,ESP,38.54,-3.39,Carlos Alonso-Blanco,CS76743,forbidden
958,9832,Monsanto,IP-Cat-0,ESP,40.54,-3.69,Carlos Alonso-Blanco,CS76759,grn_circle
959,9833,Monsanto,IP-Cha-0,ESP,40.38,-4.21,Carlos Alonso-Blanco,CS76764,pink_circle
960,9834,Monsanto,IP-Cho-0,ESP,40.51,-3.9,Carlos Alonso-Blanco,CS76768,pink_circle
961,9835,Monsanto,IP-Cir-0,ESP,40.61,-6.57,Carlos Alonso-Blanco,CS76772,forbidden
962,9836,Monsanto,IP-Cod-0,ESP,41.25,-1.32,Carlos Alonso-Blanco,CS76777,pink_circle
963,9837,Monsanto,IP-Con-0,ESP,37.94,-5.6,Xavier Picó,CS76780,grn_circle
964,9838,Monsanto,IP-Cot-0,ESP,41.83,-5.38,Carlos Alonso-Blanco,CS76784,forbidden
965,9839,Monsanto,IP-Coy-0,ESP,40.44,-4.27,Carlos Alonso-Blanco,CS76785,forbidden
966,9840,Monsanto,IP-Dar-0,ESP,41.13,-1.43,Carlos Alonso-Blanco,CS76792,pink_circle
967,9841,Monsanto,IP-Ees-0,ESP,40.59,-4.15,Carlos Alonso-Blanco,CS76836,pink_circle
968,9843,Monsanto,IP-Elp-0,ESP,40.53,-3.92,Carlos Alonso-Blanco,CS76840,pink_circle
969,9844,Monsanto,IP-Esn-2,ESP,42.27,0.19,Carlos Alonso-Blanco,CS76846,pink_circle
970,9845,Monsanto,IP-Evs-0,ESP,40.48,-3.96,Carlos Alonso-Blanco,CS76848,pink_circle
971,9846,Monsanto,IP-Ezc-2,ESP,42.31,-3.02,Carlos Alonso-Blanco,CS76849,pink_circle
972,9847,Monsanto,IP-Fel-2,ESP,43.31,-5.7,Carlos Alonso-Blanco,CS76854,blu_circle
973,9848,Monsanto,IP-Glo-1,ESP,40.11,-5.77,Carlos Alonso-Blanco,CS76879,pink_circle
974,9849,Monsanto,IP-Gud-3,ESP,40.65,-4.11,Carlos Alonso-Blanco,CS76895,forbidden
975,9850,Monsanto,IP-Hec-0,ESP,42.86,-0.7,Carlos Alonso-Blanco,CS76917,pink_circle
976,9851,Monsanto,IP-Hue-3,ESP,42.96,-6.1,Carlos Alonso-Blanco,CS76942,blu_circle
977,9852,Monsanto,IP-Ini-0,ESP,40.46,-3.75,Carlos Alonso-Blanco,CS76945,pink_circle
978,9853,Monsanto,IP-Lac-0,ESP,43.33,-5.91,Carlos Alonso-Blanco,CS76996,blu_circle
979,9854,Monsanto,IP-Laf-1,ESP,43.36,-5.88,Carlos Alonso-Blanco,CS76997,blu_circle
980,9855,Monsanto,IP-Lam-0,ESP,40.57,-3.89,Carlos Alonso-Blanco,CS77008,pink_circle
981,9856,Monsanto,IP-Lch-0,ESP,40.51,-4.0,Carlos Alonso-Blanco,CS77010,pink_circle
982,9857,Monsanto,IP-Leg-0,ESP,40.33,-3.8,Carlos Alonso-Blanco,CS77019,pink_circle
983,9858,Monsanto,IP-Loz-0,ESP,40.98,-3.8,Carlos Alonso-Blanco,CS77051,forbidden
984,9859,Monsanto,IP-Lro-0,ESP,40.5,-3.88,Carlos Alonso-Blanco,CS77054,pink_circle
985,9860,Monsanto,IP-Lum-0,ESP,42.24,-2.62,Carlos Alonso-Blanco,CS77059,pink_circle
986,9861,Monsanto,IP-Mac-0,ESP,40.72,-3.21,Carlos Alonso-Blanco,CS77061,pink_circle
987,9862,Monsanto,IP-Mad-0,ESP,40.45,-3.67,Carlos Alonso-Blanco,CS77062,blu_circle
988,9864,Monsanto,IP-Mat-0,ESP,41.76,2.69,Xavier Picó,CS77074,pink_circle
989,9866,Monsanto,IP-Mdd-0,ESP,41.89,-2.79,Carlos Alonso-Blanco,CS77076,pink_circle
990,9867,Monsanto,IP-Mie-1,ESP,40.94,-3.22,Xavier Picó,CS77083,pink_circle
991,9868,Monsanto,IP-Moe-0,ESP,41.78,2.37,Xavier Picó,CS77104,pink_circle
992,9869,Monsanto,IP-Moj-0,ESP,36.76,-5.28,Xavier Picó,CS77105,grn_circle
993,9870,Monsanto,IP-Moz-0,ESP,41.91,0.17,Carlos Alonso-Blanco,CS77111,pink_circle
994,9871,Monsanto,IP-Nac-0,ESP,40.75,-3.99,Carlos Alonso-Blanco,CS77117,grn_circle
995,9873,Monsanto,IP-Ndc-0,ESP,37.94,-5.45,Xavier Picó,CS77125,pink_circle
996,9874,Monsanto,IP-Oja-0,ESP,42.34,-3.0,Carlos Alonso-Blanco,CS77143,pink_circle
997,9875,Monsanto,IP-Ovi-1,ESP,43.38,-5.87,Carlos Alonso-Blanco,CS77155,blu_circle
998,9876,Monsanto,IP-Pad-0,ESP,41.34,0.99,Carlos Alonso-Blanco,CS77158,pink_circle
999,9877,Monsanto,IP-Pdl-0,ESP,43.02,-5.6,Carlos Alonso-Blanco,CS77165,forbidden
1000,9878,Monsanto,IP-Pee-0,ESP,40.78,-3.62,Carlos Alonso-Blanco,CS77167,pink_circle
1001,9879,Monsanto,IP-Per-0,ESP,37.6,-1.12,Carlos Alonso-Blanco,CS77169,grn_circle
1002,9880,Monsanto,IP-Pib-1,ESP,42.72,-3.44,Carlos Alonso-Blanco,CS77175,pink_circle
1003,9881,Monsanto,IP-Pie-0,ESP,40.46,-5.32,Carlos Alonso-Blanco,CS77176,forbidden
1004,9882,Monsanto,IP-Pil-0,ESP,40.46,-4.26,Carlos Alonso-Blanco,CS77178,pink_circle
1005,9883,Monsanto,IP-Piq-0,ESP,42.1,-2.56,Carlos Alonso-Blanco,CS77179,pink_circle
1006,9885,Monsanto,IP-Prd-0,ESP,41.14,-3.68,Carlos Alonso-Blanco,CS77189,pink_circle
1007,9886,Monsanto,IP-Pru-0,ESP,42.38,1.73,Xavier Picó,CS77190,pink_circle
1008,9887,Monsanto,IP-Pun-0,ESP,40.4,-4.77,Carlos Alonso-Blanco,CS77196,grn_circle
1009,9888,Monsanto,IP-Pva-1,ESP,40.93,-3.31,Xavier Picó,CS77197,pink_circle
1010,9890,Monsanto,IP-Rib-1,ESP,43.16,-5.07,Carlos Alonso-Blanco,CS77217,forbidden
1011,9891,Monsanto,IP-Sal-0,ESP,41.93,2.92,Xavier Picó,CS77230,pink_circle
1012,9892,Monsanto,IP-Sam-0,ESP,42.68,-6.96,Carlos Alonso-Blanco,CS77231,forbidden
1013,9894,Monsanto,IP-Sen-0,ESP,42.59,0.76,Xavier Picó,CS77243,forbidden
1014,9895,Monsanto,IP-Sfb-6,ESP,41.78,2.57,Xavier Picó,CS77248,pink_circle
1015,9897,Monsanto,IP-Smt-1,ESP,40.95,-5.63,Xavier Picó,CS77257,forbidden
1016,9898,Monsanto,IP-Som-0,ESP,41.14,-3.58,Carlos Alonso-Blanco,CS77259,pink_circle
1017,9899,Monsanto,IP-Tau-0,ESP,42.54,0.84,Xavier Picó,CS77342,pink_circle
1018,9900,Monsanto,IP-Tri-0,ESP,37.38,-6.01,Xavier Picó,CS77386,pink_circle
1019,9901,Monsanto,IP-Urd-1,ESP,42.27,-2.98,Carlos Alonso-Blanco,CS78824,pink_circle
1020,9902,Monsanto,IP-Usa-0,ESP,40.71,-3.24,Carlos Alonso-Blanco,CS78825,pink_circle
1021,9903,Monsanto,IP-Val-0,ESP,42.31,-3.1,Carlos Alonso-Blanco,CS78829,pink_circle
1022,9904,Monsanto,IP-Vas-0,ESP,40.95,-3.31,Carlos Alonso-Blanco,CS78833,pink_circle
1023,9905,Monsanto,IP-Ven-0,ESP,40.76,-4.01,Carlos Alonso-Blanco,CS78840,grn_circle
1024,9906,Monsanto,IP-Mah-6,ESP,40.0,4.25,Xavier Picó,CS77063,forbidden
1025,9908,Monsanto,ESP-1-11,FRA,50.72,3.47,0,CS76847,blu_circle
1026,9909,Monsanto,GEN-8,FRA,50.59,3.3,0,CS76877,blu_circle
1027,9910,Monsanto,BRI-2,FRA,50.68,3.52,0,CS76725,blu_circle
1028,9911,Monsanto,ARGE-1-15,FRA,47.16,4.28,0,CS76672,blu_circle
1029,9912,Monsanto,CIRY-13,FRA,46.67,4.55,0,CS76773,blu_circle
1030,9914,Monsanto,IST-29,FRA,47.58,5.33,0,CS76948,ylw_circle
1031,9915,Monsanto,Mar-4-16,FRA,47.45,3.94,0,CS77069,ylw_circle
1032,9917,Monsanto,RAD-21,FRA,46.69,4.34,0,CS77200,blu_circle
1033,9918,Monsanto,SAUL-24,FRA,47.43,5.21,0,CS77237,blu_circle
1034,9920,Monsanto,DIR-9,FRA,48.54,4.32,0,CS76796,ltblu_circle
1035,9921,Monsanto,FOR-23,FRA,48.57,4.41,0,CS76867,blu_circle
1036,9924,Monsanto,PLY-20,FRA,48.59,4.24,0,CS77181,forbidden
1037,9925,Monsanto,RUM-20,FRA,48.91,4.52,0,CS77226,blu_circle
1038,9926,Monsanto,TRE-1,FRA,48.86,4.1,0,CS77385,blu_circle
1039,9927,Monsanto,ARR-17,FRA,44.05,3.69,0,CS76673,blu_circle
1040,9928,Monsanto,BEZ-9,FRA,44.12,3.77,0,CS76703,blu_circle
1041,9929,Monsanto,ISS-20,FRA,43.92,3.71,0,CS76947,blu_circle
1042,9930,Monsanto,LEC-25,FRA,43.91,4.14,0,CS77018,ylw_circle
1043,9932,Monsanto,NOZ-6,FRA,44.12,4.33,0,CS77134,forbidden
1044,9933,Monsanto,VED-10,FRA,43.74,3.89,0,CS78839,forbidden
1045,9935,Monsanto,BAU-15,FRA,50.6,2.93,0,CS76694,blu_circle
1046,9937,Monsanto,CATS-6,FRA,50.79,2.69,0,CS76760,blu_circle
1047,9938,Monsanto,WAV-8,FRA,50.65,2.99,0,CS78854,blu_circle
1048,9939,MPI,ICE49 / Aitba-2,MAR,31.48,-7.45,,CS76347,grn_circle
1049,9941,MPI,Fei-0,POR,40.92,-8.54,,CS76412,blu_circle
1050,9942,MPI,Agu-1,ESP,41.32,-1.34,,CS76409,pink_circle
1051,9943,MPI,Cdm-0,ESP,39.73,-5.74,,CS76410,pink_circle
1052,9944,MPI,Don-0,ESP,36.83,-6.36,,CS76411,grn_circle
1053,9945,MPI,Leo-1,ESP,41.8,-3.11,,CS76413,forbidden
1054,9946,MPI,Mer-6,ESP,38.92,-6.34,,CS76414,pink_circle
1055,9947,MPI,Ped-0,ESP,40.74,-3.9,,CS76415,grn_circle
1056,9948,MPI,Pra-6,ESP,41.05,-3.54,,CS76416,pink_circle
1057,9949,MPI,Qui-0,ESP,42.69,-6.93,,CS76417,blu_circle
1058,9950,MPI,Vie-0,ESP,42.63,0.76,,CS76418,pink_circle
1059,9951,MPI,ICE127 / Kly-1,RUS,51.3333,82.5667,Heike Schmuths,CS76385,purple_circle
1060,9952,MPI,ICE130 / Kly-4,RUS,51.32,82.55,,CS76384,purple_circle
1061,9953,MPI,ICE134 / Koz-2,RUS,51.33,82.19,,CS76383,purple_circle
1062,9955,MPI,ICE60 / Stepn-2,RUS,54.09,60.46,,CS76377,purple_circle
1063,9956,MPI,ICE61 / Stepn-1,RUS,54.06,60.48,,CS76378,purple_circle
1064,9957,MPI,ICE70 / Borsk-2,RUS,53.04,51.75,,CS76421,purple_circle
1065,9958,MPI,ICE71 / Shigu-1,RUS,53.33,49.48,,CS76375,purple_circle
1066,9959,MPI,ICE72 / Shigu-2,RUS,53.33,49.48,,CS76374,purple_circle
1067,9960,MPI,ICE73 / Kidr-1,RUS,51.31,57.56,,CS76376,purple_circle
1068,9962,MPI,ICE102 / Galdo-1,ITA,40.57,15.32,,CS76423,wht_circle
1069,9963,MPI,ICE104 / Lago-1,ITA,39.18,16.26,,CS76367,wht_circle
1070,9964,MPI,ICE106 / Mammo-1,ITA,38.36,16.23,,CS76365,wht_circle
1071,9965,MPI,ICE107 / Mammo-2,ITA,38.38,16.22,,CS76364,wht_circle
1072,9966,MPI,ICE111 / Monte-1,ITA,40.28,15.65,,CS76361,wht_circle
1073,9968,MPI,ICE119 / Timpo-1,ITA,39.27,16.27,,CS76424,wht_circle
1074,9969,MPI,ICE120 / Valsi-1,ITA,40.18,16.45,,CS76425,wht_circle
1075,9970,MPI,ICE163 / Altenb-2,ITA,46.3716,11.2376,Joerg Wunder,CS76353,ylw_circle
1076,9971,MPI,ICE169 / Bozen-1.1,ITA,46.513,11.331,Joerg Wunder,CS76357,ylw_circle
1077,9972,MPI,ICE173 / Bozen-1.2,ITA,46.513,11.331,Joerg Wunder,CS76358,ylw_circle
1078,9973,MPI,ICE181 / Mitterberg-1-181,ITA,46.366,11.2832,Joerg Wunder,CS76354,ylw_circle
1079,9974,MPI,ICE212 / Castelfed-4.1,ITA,46.3378,11.2928,Joerg Wunder,CS76355,ylw_circle
1080,9975,MPI,ICE213 / Castelfed-4-213,ITA,46.3378,11.2928,Joerg Wunder,CS76356,ylw_circle
1081,9976,MPI,ICE216 / Rovero-1,ITA,46.2543,11.167,Joerg Wunder,CS76351,ylw_circle
1082,9978,MPI,ICE228 / Vezzano-2.2,ITA,46.6297,10.817,Joerg Wunder,CS76350,ylw_circle
1083,9979,MPI,ICE79 / Voeran-1,ITA,46.36,11.23,,CS76352,ylw_circle
1084,9980,MPI,ICE91 / Angel-1,ITA,38.62,16.17,,CS76362,wht_circle
1085,9981,MPI,ICE92 / Angit-1,ITA,38.76,16.24,,CS76366,wht_circle
1086,9982,MPI,ICE93 / Apost-1,ITA,39.01,16.47,,CS76368,wht_circle
1087,9983,MPI,ICE97 / Ciste-1,ITA,41.62,12.87,,CS76359,forbidden
1088,9984,MPI,ICE98 / Ciste-2,ITA,41.62,12.87,,CS76360,forbidden
1089,9985,MPI,ICE29 / Slavi-1,BUL,41.43,23.65,,CS76419,wht_circle
1090,9986,MPI,ICE33 / Jablo-1,BUL,41.59,25.2,,CS76372,wht_circle
1091,9987,MPI,ICE7 / Lecho-1,BUL,41.43,23.5,,CS76371,wht_circle
1092,9988,MPI,Bak-2,GEO,41.7942,43.4767,James Beck,CS76392,wht_circle
1093,9990,MPI,Lag2.2 / Lag2-2,GEO,41.8296,46.2831,James Beck,CS76390,wht_circle
1094,9991,MPI,Vash-1,GEO,41.2381,46.3728,James Beck,CS76391,wht_circle
1095,9993,MPI,Nemrut-1,TUR,38.6425,42.2394,James Beck,CS76398,forbidden
1096,9995,MPI,HKT2.4,GER,48.14,9.4,,CS76404,ylw_circle
1097,9996,MPI,Nie1-2,GER,48.52,8.8,,CS76402,ylw_circle
1098,9997,MPI,Rue3-1-31,GER,48.56,9.16,,CS76406,ylw_circle
1099,9998,MPI,Star-8,GER,48.43,8.82,,CS76400,forbidden
1100,9999,MPI,TueSB30-3,GER,48.53,9.06,,CS76403,ylw_circle
1101,10001,MPI,TueV13 / TueV-13,GER,48.52,9.05,Kirsten Bomblies,CS76407,blue_circle
1102,10002,MPI,TueWa1-2,GER,48.53,9.04,Kirsten Bomblies,CS76405,blu_circle
1103,10004,MPI,ICE1 / Bolin-1,ROU,44.46,25.74,,CS76373,wht_circle
1104,10005,MPI,ICE63 / Copac-1,ROU,46.11,21.95,,CS76420,ylw_circle
1105,10006,MPI,Kastel-1,UKR,44.6419,34.3814,James Beck,CS76395,wht_circle
1106,10008,MPI,ICE150 / Sij-1,UZB,41.45,70.05,Heike Schmuths,CS76379,purple_circle
1107,10009,MPI,ICE152 / Sij-2,UZB,41.45,70.05,,CS76380,purple_circle
1108,10010,MPI,ICE153 / Sij-4,UZB,41.45,70.05,,CS76381,purple_circle
1109,10011,MPI,Yeg-1,ARM,39.8692,45.3622,James Beck,CS76394,purple_circle
1110,10012,MPI,Istisu-1,AZE,38.9786,48.5594,James Beck,CS76389,wht_circle
1111,10013,MPI,Lerik1-3,AZE,38.7406,48.6131,James Beck,CS76388,wht_circle
1112,10014,MPI,Xan-1,AZE,38.6536,48.7992,James Beck,CS76387,wht_circle
1113,10015,MPI,Sha / Ara-1,AFG,37.29,71.3,,CS76382,purple_circle
1114,10017,MPI,ICE21 / Petro-1,SRB,44.34,21.46,,CS76370,ylw_circle
1115,10018,MPI,ICE36 / Dobra-1,SRB,44.84,20.16,,CS76369,ylw_circle
1116,10020,MPI,Jl-2,CZE,49.17,16.5,,CS76956,ylw_circle
1117,10022,MPI,Uk-3,GER,48.0333,7.7667,Albert Kranz,CS78777,forbidden
1118,10023,MPI,Strand-1,NOR,68.8,15.45,,CS77284,forbidden
1119,10027,MPI,Uk-6,GER,48.02838,7.765567,Eunyoung Chae,CS78938,ylw_circle
1120,14312,GMI,Kos-1,RUS,62.02,34.12,Magnus Nordborg,CS78923,purple_circle
1121,14313,GMI,Kos-2,RUS,62.02,34.12,Magnus Nordborg,CS78924,purple_circle
1122,14314,GMI,Radk-1,RUS,61.59,35.11,Magnus Nordborg,CS78927,purple_circle
1123,14315,GMI,Radk-2,RUS,61.59,35.11,Magnus Nordborg,CS78928,purple_circle
1124,14318,GMI,Shu-1,RUS,61.94,34.24,Magnus Nordborg,CS78930,purple_circle
1125,14319,GMI,Shu-2,RUS,61.94,34.24,Magnus Nordborg,CS78931,purple_circle
1126,15560,GMI,Valm,RUS,61.37,61.37,Magnus Nordborg,CS78932,purple_circle
1127,15591,GMI,OOE1-1,AUT,48.3315333,14.72665,Wolfram Weckwert,CS78939,ylw_circle
1128,15592,GMI,OOE3-1,AUT,48.3314667,14.7158667,Wolfram Weckwert,CS78940,ylw_circle
